PlotNumber,Site,ProjectID,Treatment,Year,SiteSurveyor,RelocationConfidence,Longitude,Latitude,Elevation,Species,present,Functional_group
02-3085_Error,02-3085,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.763681,49.140947,2042.98291,STRELAN,0,NA
02-3085_Error,02-3085,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.763681,49.140947,2042.98291,SYMPFOL,0,NA
02-3085_Error,02-3085,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.763681,49.140947,2042.98291,TARAOFF,0,NA
02-3085_Error,02-3085,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.763681,49.140947,2042.98291,THALOCC,0,NA
02-3085_Error,02-3085,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.763681,49.140947,2042.98291,TIARTRI,0,herb
02-3085_Error,02-3085,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.763681,49.140947,2042.98291,TONELYA,0,NA
02-3085_Error,02-3085,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.763681,49.140947,2042.98291,TROLALB,0,NA
02-3085_Error,02-3085,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.763681,49.140947,2042.98291,TSUGHET,0,tree
02-3085_Error,02-3085,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.763681,49.140947,2042.98291,VACCALA,0,NA
02-3085_Error,02-3085,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.763681,49.140947,2042.98291,VACCCAE,1,NA
02-3085_Error,02-3085,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.763681,49.140947,2042.98291,VACCDEL,1,NA
02-3085_Error,02-3085,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.763681,49.140947,2042.98291,VACCMEM,0,shrub
02-3085_Error,02-3085,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.763681,49.140947,2042.98291,VACCSCO,1,shrub
02-3085_Error,02-3085,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.763681,49.140947,2042.98291,VALESIT,1,herb
02-3085_Error,02-3085,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.763681,49.140947,2042.98291,VERAVIR,0,NA
02-3085_Error,02-3085,Manning Park Project 2025,Error,2025,CML RNW,Med-High,-120.763681,49.140947,2042.98291,VEROCUS,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,ABIEAMA,0,tree
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,ABIELAS,1,tree
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,ACHIMIL,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,ACONCOL,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,ACTARUB,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,AGOSAUR,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,AMELALN,0,shrub
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,ANEMGRA,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,ANGEARG,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,ANGEGEN,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,ANTELAN,1,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,ANTERAC,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,ANTEROS,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,ARCTUVA,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,ARNICOR,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,ARNILAT,1,herb
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,ARNIPAR,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,ATHYFIL,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,CASSMER,1,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,CASTPAR,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,CEANVEL,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,CHAMANG,0,herb
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,CHIMUMB,0,shrub
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,CLAYPER,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,CLINUNI,0,herb
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,DRYMGLA,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,DRYMPSE,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,EPILGLA,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,EQUIARV,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,EREMCAP,1,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,ERIGAUR,1,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,ERIGCOM,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,ERIGGLA,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,ERIOOVA,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,ERIOUMB,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,ERYTGRA,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,FRAGVIR,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,GALITRF,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,GOODOBL,0,herb
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,GYMNDRY,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,HERAMAX,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,HEUCCYL,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,HIERALB,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,HIERTRI,1,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,HIERUMB,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,HOLODIS,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,JUNICOM,1,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,LEPTPYR,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,LILICOL,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,LONIINV,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,LONIUTA,0,shrub
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,LUETPEC,1,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,LUPIARC,1,herb
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,MAHOAQU,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,MICRODO,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,MOEHMAC,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,NEOTCOR,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,ORTHSEC,0,herb
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,OSMOCHI,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,PACKCAN,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,PARNFIM,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,PAXIMYR,0,shrub
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,PEDIBRA,1,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,PEDIRAC,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,PENSFRU,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,PENSPRO,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,PHLODIF,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,PHYLEMP,1,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,PICEENG,0,tree
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,PINUALB,1,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,PINUCON,0,tree
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,PLATSTR,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,POLEPUL,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,POTEFLA,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,POTEGLU,1,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,PSEUMEN,0,tree
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,PULSOCC,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,PYROASA,0,herb
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,RHODALB,0,shrub
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,RIBELAC,0,shrub
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,RIBEVIS,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,RUBUPAR,0,shrub
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,RUBUPED,0,herb
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,SAXIAUS,1,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,SEDUDIV,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,SEDULAN,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,SENETRI,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,SILEPAR,1,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,SORBSCO,0,shrub
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,SORBSIT,0,shrub
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,SPIRLUC,0,shrub
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,STREAMP,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,STRELAN,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,SYMPFOL,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,TARAOFF,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,THALOCC,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,TIARTRI,0,herb
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,TONELYA,1,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,TROLALB,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,TSUGHET,0,tree
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,VACCALA,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,VACCCAE,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,VACCDEL,1,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,VACCMEM,0,shrub
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,VACCSCO,1,shrub
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,VALESIT,0,herb
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,VERAVIR,0,NA
02-3089_2025,02-3089,Manning Park Project 2025,2025,2025,CML RNW,High,-120.756704,49.14995,2130.962158,VEROCUS,1,NA
02-3089_Error,02-3089,Manning Park Project 2025,Error,2025,CML RNW,Med-low,-120.756567,49.14953803,2124.682373,ABIEAMA,0,tree
02-3089_Error,02-3089,Manning Park Project 2025,Error,2025,CML RNW,Med-low,-120.756567,49.14953803,2124.682373,ABIELAS,1,tree
02-3089_Error,02-3089,Manning Park Project 2025,Error,2025,CML RNW,Med-low,-120.756567,49.14953803,2124.682373,ACHIMIL,0,NA
02-3089_Error,02-3089,Manning Park Project 2025,Error,2025,CML RNW,Med-low,-120.756567,49.14953803,2124.682373,ACONCOL,0,NA
02-3089_Error,02-3089,Manning Park Project 2025,Error,2025,CML RNW,Med-low,-120.756567,49.14953803,2124.682373,ACTARUB,0,NA
02-3089_Error,02-3089,Manning Park Project 2025,Error,2025,CML RNW,Med-low,-120.756567,49.14953803,2124.682373,AGOSAUR,0,NA
02-3089_Error,02-3089,Manning Park Project 2025,Error,2025,CML RNW,Med-low,-120.756567,49.14953803,2124.682373,AMELALN,0,shrub
02-3089_Error,02-3089,Manning Park Project 2025,Error,2025,CML RNW,Med-low,-120.756567,49.14953803,2124.682373,ANEMGRA,0,NA
02-3089_Error,02-3089,Manning Park Project 2025,Error,2025,CML RNW,Med-low,-120.756567,49.14953803,2124.682373,ANGEARG,0,NA
02-3089_Error,02-3089,Manning Park Project 2025,Error,2025,CML RNW,Med-low,-120.756567,49.14953803,2124.682373,ANGEGEN,0,NA
02-3089_Error,02-3089,Manning Park Project 2025,Error,2025,CML RNW,Med-low,-120.756567,49.14953803,2124.682373,ANTELAN,1,NA
02-3089_Error,02-3089,Manning Park Project 2025,Error,2025,CML RNW,Med-low,-120.756567,49.14953803,2124.682373,ANTERAC,0,NA
02-3089_Error,02-3089,Manning Park Project 2025,Error,2025,CML RNW,Med-low,-120.756567,49.14953803,2124.682373,ANTEROS,0,NA
02-3089_Error,02-3089,Manning Park Project 2025,Error,2025,CML RNW,Med-low,-120.756567,49.14953803,2124.682373,ARCTUVA,0,NA
02-3089_Error,02-3089,Manning Park Project 2025,Error,2025,CML RNW,Med-low,-120.756567,49.14953803,2124.682373,ARNICOR,0,NA
02-3089_Error,02-3089,Manning Park Project 2025,Error,2025,CML RNW,Med-low,-120.756567,49.14953803,2124.682373,ARNILAT,1,herb
02-3089_Error,02-3089,Manning Park Project 2025,Error,2025,CML RNW,Med-low,-120.756567,49.14953803,2124.682373,ARNIPAR,1,NA
02-3089_Error,02-3089,Manning Park Project 2025,Error,2025,CML RNW,Med-low,-120.756567,49.14953803,2124.682373,ATHYFIL,0,NA
02-3089_Error,02-3089,Manning Park Project 2025,Error,2025,CML RNW,Med-low,-120.756567,49.14953803,2124.682373,CASSMER,1,NA
02-3089_Error,02-3089,Manning Park Project 2025,Error,2025,CML RNW,Med-low,-120.756567,49.14953803,2124.682373,CASTPAR,1,NA
02-3089_Error,02-3089,Manning Park Project 2025,Error,2025,CML RNW,Med-low,-120.756567,49.14953803,2124.682373,CEANVEL,0,NA
02-3089_Error,02-3089,Manning Park Project 2025,Error,2025,CML RNW,Med-low,-120.756567,49.14953803,2124.682373,CHAMANG,0,herb
02-3089_Error,02-3089,Manning Park Project 2025,Error,2025,CML RNW,Med-low,-120.756567,49.14953803,2124.682373,CHIMUMB,0,shrub
02-3089_Error,02-3089,Manning Park Project 2025,Error,2025,CML RNW,Med-low,-120.756567,49.14953803,2124.682373,CLAYPER,0,NA
02-3089_Error,02-3089,Manning Park Project 2025,Error,2025,CML RNW,Med-low,-120.756567,49.14953803,2124.682373,CLINUNI,0,herb
02-3089_Error,02-3089,Manning Park Project 2025,Error,2025,CML RNW,Med-low,-120.756567,49.14953803,2124.682373,DRYMGLA,0,NA
02-3089_Error,02-3089,Manning Park Project 2025,Error,2025,CML RNW,Med-low,-120.756567,49.14953803,2124.682373,DRYMPSE,0,NA
02-3089_Error,02-3089,Manning Park Project 2025,Error,2025,CML RNW,Med-low,-120.756567,49.14953803,2124.682373,EPILGLA,0,NA
02-3089_Error,02-3089,Manning Park Project 2025,Error,2025,CML RNW,Med-low,-120.756567,49.14953803,2124.682373,EQUIARV,0,NA
02-3089_Error,02-3089,Manning Park Project 2025,Error,2025,CML RNW,Med-low,-120.756567,49.14953803,2124.682373,EREMCAP,1,NA
02-3089_Error,02-3089,Manning Park Project 2025,Error,2025,CML RNW,Med-low,-120.756567,49.14953803,2124.682373,ERIGAUR,1,NA
02-3089_Error,02-3089,Manning Park Project 2025,Error,2025,CML RNW,Med-low,-120.756567,49.14953803,2124.682373,ERIGCOM,0,NA
02-3089_Error,02-3089,Manning Park Project 2025,Error,2025,CML RNW,Med-low,-120.756567,49.14953803,2124.682373,ERIGGLA,1,NA
02-3089_Error,02-3089,Manning Park Project 2025,Error,2025,CML RNW,Med-low,-120.756567,49.14953803,2124.682373,ERIOOVA,0,NA
02-3089_Error,02-3089,Manning Park Project 2025,Error,2025,CML RNW,Med-low,-120.756567,49.14953803,2124.682373,ERIOUMB,0,NA
02-3089_Error,02-3089,Manning Park Project 2025,Error,2025,CML RNW,Med-low,-120.756567,49.14953803,2124.682373,ERYTGRA,0,NA
02-3089_Error,02-3089,Manning Park Project 2025,Error,2025,CML RNW,Med-low,-120.756567,49.14953803,2124.682373,FRAGVIR,0,NA
02-3089_Error,02-3089,Manning Park Project 2025,Error,2025,CML RNW,Med-low,-120.756567,49.14953803,2124.682373,GALITRF,0,NA
02-3089_Error,02-3089,Manning Park Project 2025,Error,2025,CML RNW,Med-low,-120.756567,49.14953803,2124.682373,GOODOBL,0,herb
02-3089_Error,02-3089,Manning Park Project 2025,Error,2025,CML RNW,Med-low,-120.756567,49.14953803,2124.682373,GYMNDRY,0,NA
02-3089_Error,02-3089,Manning Park Project 2025,Error,2025,CML RNW,Med-low,-120.756567,49.14953803,2124.682373,HERAMAX,0,NA
02-3089_Error,02-3089,Manning Park Project 2025,Error,2025,CML RNW,Med-low,-120.756567,49.14953803,2124.682373,HEUCCYL,0,NA
02-3089_Error,02-3089,Manning Park Project 2025,Error,2025,CML RNW,Med-low,-120.756567,49.14953803,2124.682373,HIERALB,0,NA
02-3089_Error,02-3089,Manning Park Project 2025,Error,2025,CML RNW,Med-low,-120.756567,49.14953803,2124.682373,HIERTRI,1,NA
02-3089_Error,02-3089,Manning Park Project 2025,Error,2025,CML RNW,Med-low,-120.756567,49.14953803,2124.682373,HIERUMB,0,NA
02-3089_Error,02-3089,Manning Park Project 2025,Error,2025,CML RNW,Med-low,-120.756567,49.14953803,2124.682373,HOLODIS,0,NA
02-3089_Error,02-3089,Manning Park Project 2025,Error,2025,CML RNW,Med-low,-120.756567,49.14953803,2124.682373,JUNICOM,1,NA
02-3089_Error,02-3089,Manning Park Project 2025,Error,2025,CML RNW,Med-low,-120.756567,49.14953803,2124.682373,LEPTPYR,0,NA
02-3089_Error,02-3089,Manning Park Project 2025,Error,2025,CML RNW,Med-low,-120.756567,49.14953803,2124.682373,LILICOL,0,NA
02-3089_Error,02-3089,Manning Park Project 2025,Error,2025,CML RNW,Med-low,-120.756567,49.14953803,2124.682373,LONIINV,0,NA
