"","...1","Species","Functional_group","ProjectID","PlotNumber","SiteSurveyor","Year","YearsSinceStart","RelocationConfidence","Latitude","Longitude","Elevation","present","Cover","Elevation_sc","Time_sc","Time"
"147",147,"PACKCAN","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"148",148,"PARNFIM","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"149",149,"PAXIMYR","shrub","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,1,2,-0.153089548726421,-0.795481960969324,"historical"
"150",150,"PECTBRE","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"151",151,"PECTPEN","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"152",152,"PECTPET","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"153",153,"PEDIBRA","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"154",154,"PEDILAB","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"155",155,"PEDIRAC","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"156",156,"PENSDAV","shrub","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"157",157,"PENSFRU","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"158",158,"PENSPRO","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"159",159,"PENSSER","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"160",160,"PETAFRI","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"161",161,"PHLODIF","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"162",162,"PHYLEMP","shrub","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"163",163,"PHYLGLA","shrub","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"164",164,"PICEENG","tree","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,1,0.100000001,-0.153089548726421,-0.795481960969324,"historical"
"165",165,"PINUALB","tree","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"166",166,"PINUCON","tree","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"167",167,"PINUMON","tree","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"168",168,"PINURAD","tree","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"169",169,"PLATDIL","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"170",170,"PLATSTR","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"171",171,"POLEPUL","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"172",172,"POLYLOC","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"173",173,"POLYLON","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"174",174,"POLYMIN","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"175",175,"POPUBAL","tree","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"176",176,"POPUTRE","tree","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"177",177,"POPUTRI","tree","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"178",178,"POTEFLA","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"179",179,"POTEGLU","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"180",180,"POTEUNI","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"181",181,"POTEUNIF",NA,"NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"182",182,"PROSHOO","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"183",183,"PROSTRA","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"184",184,"PSEUMEN","tree","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"185",185,"PULSOCC","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"186",186,"PYROASA","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"187",187,"PYROCHL","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"188",188,"PYRODEN","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"189",189,"PYROELL","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"190",190,"PYROMIN","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"191",191,"PYROPIC","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"192",192,"RANUESC","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"193",193,"RANUUNC","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"194",194,"RHODALB","shrub","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"195",195,"RHODINT","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"196",196,"RHODMAC","shrub","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"197",197,"RIBEACE","shrub","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"198",198,"RIBELAC","shrub","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"199",199,"RIBEVIS","shrub","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"200",200,"ROSAACI","shrub","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"201",201,"ROSAGYM","shrub","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"202",202,"ROSANUT","shrub","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"203",203,"RUBULAS","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"204",204,"RUBUPAR","shrub","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"205",205,"RUBUPED","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,1,5,-0.153089548726421,-0.795481960969324,"historical"
"206",206,"RUBUSPE","shrub","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"207",207,"RUBUURS","shrub","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"208",208,"SALICAS","shrub","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"209",209,"SALIDIS","tree","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"210",210,"SALINIV","shrub","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"211",211,"SALISCO","tree","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"212",212,"SAMBRAC","shrub","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"213",213,"SAXIAUS","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"214",214,"SEDUDIV","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"215",215,"SEDULAN","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"216",216,"SELADEN","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"217",217,"SELASCO","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"218",218,"SENEINT","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"219",219,"SENETRI","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"220",220,"SHEPCAN","shrub","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"221",221,"SIBBPRO","shrub","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"222",222,"SILEACA","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"223",223,"SILEINV","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"224",224,"SILEMEN","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"225",225,"SILEPAR","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"226",226,"SOLIMUL","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"227",227,"SORBSCO","shrub","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"228",228,"SORBSIT","shrub","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"229",229,"SPIRLUC","shrub","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"230",230,"STELCRI","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"231",231,"STELLON","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"232",232,"STREAMP","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"233",233,"STRELAN","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"234",234,"SYMPALB","shrub","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"235",235,"SYMPFOL","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"236",236,"TARAOFF","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"237",237,"TAXUBRE","tree","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"238",238,"THALOCC","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"239",239,"THUJPLI","tree","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"240",240,"TIARTRI","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,1,0.100000001,-0.153089548726421,-0.795481960969324,"historical"
"241",241,"TONELYA","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"242",242,"TRIFHYB","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"243",243,"TROLALB","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"244",244,"TSUGHET","tree","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,1,20,-0.153089548726421,-0.795481960969324,"historical"
"245",245,"TSUGMER","tree","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"246",246,"VACCALA","shrub","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"247",247,"VACCCAE","shrub","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"248",248,"VACCDEL","shrub","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"249",249,"VACCMEM","shrub","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,1,1,-0.153089548726421,-0.795481960969324,"historical"
"250",250,"VACCOVL","shrub","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"251",251,"VACCPAR","shrub","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"252",252,"VACCSCO","shrub","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"253",253,"VALESIT","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"254",254,"VERAVIR","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"255",255,"VEROCUS","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"256",256,"VEROWOR","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"257",257,"VIBUEDU","shrub","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"258",258,"VIOLGLA","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"259",259,"VIOLORB","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"260",260,"VIOLSEM","herb","NCBG_ESSFplots","00NCe73","jpstamp",2000,24,"Med-High",49.12286895,-120.8200364,1455,0,0,-0.153089548726421,-0.795481960969324,"historical"
"261",261,"ABIEAMA","tree","NCBG_ESSFplots","00NCe74","jpstamp",2000,24,"Med-High",49.12958668,-120.8160951,1620,1,3,0.209477767641169,-0.795481960969324,"historical"
"262",262,"ABIEGRA","tree","NCBG_ESSFplots","00NCe74","jpstamp",2000,24,"Med-High",49.12958668,-120.8160951,1620,0,0,0.209477767641169,-0.795481960969324,"historical"
"263",263,"ABIELAS","tree","NCBG_ESSFplots","00NCe74","jpstamp",2000,24,"Med-High",49.12958668,-120.8160951,1620,1,22,0.209477767641169,-0.795481960969324,"historical"
"264",264,"ACERCIR","tree","NCBG_ESSFplots","00NCe74","jpstamp",2000,24,"Med-High",49.12958668,-120.8160951,1620,0,0,0.209477767641169,-0.795481960969324,"historical"
"265",265,"ACERGLA","shrub","NCBG_ESSFplots","00NCe74","jpstamp",2000,24,"Med-High",49.12958668,-120.8160951,1620,0,0,0.209477767641169,-0.795481960969324,"historical"
"266",266,"ACHIMIL","herb","NCBG_ESSFplots","00NCe74","jpstamp",2000,24,"Med-High",49.12958668,-120.8160951,1620,0,0,0.209477767641169,-0.795481960969324,"historical"
"267",267,"ACONCOL","herb","NCBG_ESSFplots","00NCe74","jpstamp",2000,24,"Med-High",49.12958668,-120.8160951,1620,0,0,0.209477767641169,-0.795481960969324,"historical"
"268",268,"ACONDEL","herb","NCBG_ESSFplots","00NCe74","jpstamp",2000,24,"Med-High",49.12958668,-120.8160951,1620,0,0,0.209477767641169,-0.795481960969324,"historical"
