"","Species","Functional_group","ProjectID","PlotNumber","SiteSurveyor","Year","YearsSinceStart","RelocationConfidence","Latitude","Longitude","Elevation","present","Cover","Elevation_sc","Time_sc"
"163","ORTHSEC","herb","NCBG_ESSFplots","00NCe78","jpstamp",2000,24,"Med-High",49.08614425,-120.9258513,1840,1,5,0.692823627592341,-0.795393299064723
"164","PAXIMYR","shrub","NCBG_ESSFplots","00NCe78","jpstamp",2000,24,"Med-High",49.08614425,-120.9258513,1840,1,1,0.692823627592341,-0.795393299064723
"165","PHLODIF","herb","NCBG_ESSFplots","00NCe78","jpstamp",2000,24,"Med-High",49.08614425,-120.9258513,1840,0,0,0.692823627592341,-0.795393299064723
"166","PICEENG","tree","NCBG_ESSFplots","00NCe78","jpstamp",2000,24,"Med-High",49.08614425,-120.9258513,1840,1,0.100000001,0.692823627592341,-0.795393299064723
"167","PINUCON","tree","NCBG_ESSFplots","00NCe78","jpstamp",2000,24,"Med-High",49.08614425,-120.9258513,1840,0,0,0.692823627592341,-0.795393299064723
"168","PSEUMEN","tree","NCBG_ESSFplots","00NCe78","jpstamp",2000,24,"Med-High",49.08614425,-120.9258513,1840,0,0,0.692823627592341,-0.795393299064723
"169","PYROASA","herb","NCBG_ESSFplots","00NCe78","jpstamp",2000,24,"Med-High",49.08614425,-120.9258513,1840,0,0,0.692823627592341,-0.795393299064723
"170","RHODALB","shrub","NCBG_ESSFplots","00NCe78","jpstamp",2000,24,"Med-High",49.08614425,-120.9258513,1840,0,0,0.692823627592341,-0.795393299064723
"171","RIBEACE","shrub","NCBG_ESSFplots","00NCe78","jpstamp",2000,24,"Med-High",49.08614425,-120.9258513,1840,1,20,0.692823627592341,-0.795393299064723
"172","RIBELAC","shrub","NCBG_ESSFplots","00NCe78","jpstamp",2000,24,"Med-High",49.08614425,-120.9258513,1840,0,0,0.692823627592341,-0.795393299064723
"173","RUBUPAR","shrub","NCBG_ESSFplots","00NCe78","jpstamp",2000,24,"Med-High",49.08614425,-120.9258513,1840,0,0,0.692823627592341,-0.795393299064723
"174","RUBUPED","herb","NCBG_ESSFplots","00NCe78","jpstamp",2000,24,"Med-High",49.08614425,-120.9258513,1840,0,0,0.692823627592341,-0.795393299064723
"175","SORBSCO","shrub","NCBG_ESSFplots","00NCe78","jpstamp",2000,24,"Med-High",49.08614425,-120.9258513,1840,0,0,0.692823627592341,-0.795393299064723
"176","SORBSIT","shrub","NCBG_ESSFplots","00NCe78","jpstamp",2000,24,"Med-High",49.08614425,-120.9258513,1840,0,0,0.692823627592341,-0.795393299064723
"177","SPIRLUC","shrub","NCBG_ESSFplots","00NCe78","jpstamp",2000,24,"Med-High",49.08614425,-120.9258513,1840,0,0,0.692823627592341,-0.795393299064723
"178","THALOCC","herb","NCBG_ESSFplots","00NCe78","jpstamp",2000,24,"Med-High",49.08614425,-120.9258513,1840,1,0.100000001,0.692823627592341,-0.795393299064723
"179","THUJPLI","tree","NCBG_ESSFplots","00NCe78","jpstamp",2000,24,"Med-High",49.08614425,-120.9258513,1840,0,0,0.692823627592341,-0.795393299064723
"180","TIARTRI","herb","NCBG_ESSFplots","00NCe78","jpstamp",2000,24,"Med-High",49.08614425,-120.9258513,1840,0,0,0.692823627592341,-0.795393299064723
"181","TSUGHET","tree","NCBG_ESSFplots","00NCe78","jpstamp",2000,24,"Med-High",49.08614425,-120.9258513,1840,0,0,0.692823627592341,-0.795393299064723
"182","VACCMEM","shrub","NCBG_ESSFplots","00NCe78","jpstamp",2000,24,"Med-High",49.08614425,-120.9258513,1840,0,0,0.692823627592341,-0.795393299064723
"183","VACCSCO","shrub","NCBG_ESSFplots","00NCe78","jpstamp",2000,24,"Med-High",49.08614425,-120.9258513,1840,0,0,0.692823627592341,-0.795393299064723
"184","VALESIT","herb","NCBG_ESSFplots","00NCe78","jpstamp",2000,24,"Med-High",49.08614425,-120.9258513,1840,1,5,0.692823627592341,-0.795393299064723
"185","VERAVIR","herb","NCBG_ESSFplots","00NCe78","jpstamp",2000,24,"Med-High",49.08614425,-120.9258513,1840,1,0.100000001,0.692823627592341,-0.795393299064723
"186","ABIEAMA","tree","NCBG_ESSFplots","00NCe79","jpstamp",2000,24,"High",49.08811762,-120.9446303,1790,0,0,0.582966989483039,-0.795393299064723
"187","ABIELAS","tree","NCBG_ESSFplots","00NCe79","jpstamp",2000,24,"High",49.08811762,-120.9446303,1790,1,41,0.582966989483039,-0.795393299064723
"188","AMELALN","shrub","NCBG_ESSFplots","00NCe79","jpstamp",2000,24,"High",49.08811762,-120.9446303,1790,0,0,0.582966989483039,-0.795393299064723
"189","ARNILAT","herb","NCBG_ESSFplots","00NCe79","jpstamp",2000,24,"High",49.08811762,-120.9446303,1790,0,0,0.582966989483039,-0.795393299064723
"190","CHAMANG","herb","NCBG_ESSFplots","00NCe79","jpstamp",2000,24,"High",49.08811762,-120.9446303,1790,0,0,0.582966989483039,-0.795393299064723
"191","CHIMUMB","shrub","NCBG_ESSFplots","00NCe79","jpstamp",2000,24,"High",49.08811762,-120.9446303,1790,0,0,0.582966989483039,-0.795393299064723
"192","CLINUNI","herb","NCBG_ESSFplots","00NCe79","jpstamp",2000,24,"High",49.08811762,-120.9446303,1790,0,0,0.582966989483039,-0.795393299064723
"193","CORNCAN","herb","NCBG_ESSFplots","00NCe79","jpstamp",2000,24,"High",49.08811762,-120.9446303,1790,0,0,0.582966989483039,-0.795393299064723
"194","FRAGVIR","herb","NCBG_ESSFplots","00NCe79","jpstamp",2000,24,"High",49.08811762,-120.9446303,1790,1,3,0.582966989483039,-0.795393299064723
"195","GOODOBL","herb","NCBG_ESSFplots","00NCe79","jpstamp",2000,24,"High",49.08811762,-120.9446303,1790,0,0,0.582966989483039,-0.795393299064723
"196","HERAMAX","herb","NCBG_ESSFplots","00NCe79","jpstamp",2000,24,"High",49.08811762,-120.9446303,1790,0,0,0.582966989483039,-0.795393299064723
"197","LINNBOR","shrub","NCBG_ESSFplots","00NCe79","jpstamp",2000,24,"High",49.08811762,-120.9446303,1790,0,0,0.582966989483039,-0.795393299064723
"198","LONIUTA","shrub","NCBG_ESSFplots","00NCe79","jpstamp",2000,24,"High",49.08811762,-120.9446303,1790,0,0,0.582966989483039,-0.795393299064723
"199","LUPIARC","herb","NCBG_ESSFplots","00NCe79","jpstamp",2000,24,"High",49.08811762,-120.9446303,1790,0,0,0.582966989483039,-0.795393299064723
"200","ORTHSEC","herb","NCBG_ESSFplots","00NCe79","jpstamp",2000,24,"High",49.08811762,-120.9446303,1790,1,7,0.582966989483039,-0.795393299064723
"201","PAXIMYR","shrub","NCBG_ESSFplots","00NCe79","jpstamp",2000,24,"High",49.08811762,-120.9446303,1790,0,0,0.582966989483039,-0.795393299064723
"202","PHLODIF","herb","NCBG_ESSFplots","00NCe79","jpstamp",2000,24,"High",49.08811762,-120.9446303,1790,0,0,0.582966989483039,-0.795393299064723
"203","PICEENG","tree","NCBG_ESSFplots","00NCe79","jpstamp",2000,24,"High",49.08811762,-120.9446303,1790,1,0.100000001,0.582966989483039,-0.795393299064723
"204","PINUCON","tree","NCBG_ESSFplots","00NCe79","jpstamp",2000,24,"High",49.08811762,-120.9446303,1790,0,0,0.582966989483039,-0.795393299064723
"205","PSEUMEN","tree","NCBG_ESSFplots","00NCe79","jpstamp",2000,24,"High",49.08811762,-120.9446303,1790,1,2,0.582966989483039,-0.795393299064723
"206","PYROASA","herb","NCBG_ESSFplots","00NCe79","jpstamp",2000,24,"High",49.08811762,-120.9446303,1790,0,0,0.582966989483039,-0.795393299064723
"207","RHODALB","shrub","NCBG_ESSFplots","00NCe79","jpstamp",2000,24,"High",49.08811762,-120.9446303,1790,0,0,0.582966989483039,-0.795393299064723
"208","RIBEACE","shrub","NCBG_ESSFplots","00NCe79","jpstamp",2000,24,"High",49.08811762,-120.9446303,1790,1,8,0.582966989483039,-0.795393299064723
"209","RIBELAC","shrub","NCBG_ESSFplots","00NCe79","jpstamp",2000,24,"High",49.08811762,-120.9446303,1790,0,0,0.582966989483039,-0.795393299064723
"210","RUBUPAR","shrub","NCBG_ESSFplots","00NCe79","jpstamp",2000,24,"High",49.08811762,-120.9446303,1790,0,0,0.582966989483039,-0.795393299064723
"211","RUBUPED","herb","NCBG_ESSFplots","00NCe79","jpstamp",2000,24,"High",49.08811762,-120.9446303,1790,0,0,0.582966989483039,-0.795393299064723
"212","SORBSCO","shrub","NCBG_ESSFplots","00NCe79","jpstamp",2000,24,"High",49.08811762,-120.9446303,1790,0,0,0.582966989483039,-0.795393299064723
"213","SORBSIT","shrub","NCBG_ESSFplots","00NCe79","jpstamp",2000,24,"High",49.08811762,-120.9446303,1790,0,0,0.582966989483039,-0.795393299064723
"214","SPIRLUC","shrub","NCBG_ESSFplots","00NCe79","jpstamp",2000,24,"High",49.08811762,-120.9446303,1790,0,0,0.582966989483039,-0.795393299064723
"215","THALOCC","herb","NCBG_ESSFplots","00NCe79","jpstamp",2000,24,"High",49.08811762,-120.9446303,1790,0,0,0.582966989483039,-0.795393299064723
"216","THUJPLI","tree","NCBG_ESSFplots","00NCe79","jpstamp",2000,24,"High",49.08811762,-120.9446303,1790,0,0,0.582966989483039,-0.795393299064723
"217","TIARTRI","herb","NCBG_ESSFplots","00NCe79","jpstamp",2000,24,"High",49.08811762,-120.9446303,1790,1,5,0.582966989483039,-0.795393299064723
"218","TSUGHET","tree","NCBG_ESSFplots","00NCe79","jpstamp",2000,24,"High",49.08811762,-120.9446303,1790,0,0,0.582966989483039,-0.795393299064723
"219","VACCMEM","shrub","NCBG_ESSFplots","00NCe79","jpstamp",2000,24,"High",49.08811762,-120.9446303,1790,1,45,0.582966989483039,-0.795393299064723
"220","VACCSCO","shrub","NCBG_ESSFplots","00NCe79","jpstamp",2000,24,"High",49.08811762,-120.9446303,1790,1,1,0.582966989483039,-0.795393299064723
"221","VALESIT","herb","NCBG_ESSFplots","00NCe79","jpstamp",2000,24,"High",49.08811762,-120.9446303,1790,1,15,0.582966989483039,-0.795393299064723
"222","VERAVIR","herb","NCBG_ESSFplots","00NCe79","jpstamp",2000,24,"High",49.08811762,-120.9446303,1790,0,0,0.582966989483039,-0.795393299064723
"223","ABIEAMA","tree","NCBG_ESSFplots","00NCe82","jpstamp",2000,24,"High/Med-High",49.04462405,-120.9646257,1810,0,0,0.62690964472676,-0.795393299064723
"224","ABIELAS","tree","NCBG_ESSFplots","00NCe82","jpstamp",2000,24,"High/Med-High",49.04462405,-120.9646257,1810,1,1.100000001,0.62690964472676,-0.795393299064723
"225","AMELALN","shrub","NCBG_ESSFplots","00NCe82","jpstamp",2000,24,"High/Med-High",49.04462405,-120.9646257,1810,0,0,0.62690964472676,-0.795393299064723
"226","ARNILAT","herb","NCBG_ESSFplots","00NCe82","jpstamp",2000,24,"High/Med-High",49.04462405,-120.9646257,1810,1,1,0.62690964472676,-0.795393299064723
"227","CHAMANG","herb","NCBG_ESSFplots","00NCe82","jpstamp",2000,24,"High/Med-High",49.04462405,-120.9646257,1810,0,0,0.62690964472676,-0.795393299064723
"228","CHIMUMB","shrub","NCBG_ESSFplots","00NCe82","jpstamp",2000,24,"High/Med-High",49.04462405,-120.9646257,1810,0,0,0.62690964472676,-0.795393299064723
"229","CLINUNI","herb","NCBG_ESSFplots","00NCe82","jpstamp",2000,24,"High/Med-High",49.04462405,-120.9646257,1810,0,0,0.62690964472676,-0.795393299064723
"230","CORNCAN","herb","NCBG_ESSFplots","00NCe82","jpstamp",2000,24,"High/Med-High",49.04462405,-120.9646257,1810,0,0,0.62690964472676,-0.795393299064723
"231","FRAGVIR","herb","NCBG_ESSFplots","00NCe82","jpstamp",2000,24,"High/Med-High",49.04462405,-120.9646257,1810,1,1,0.62690964472676,-0.795393299064723
"232","GOODOBL","herb","NCBG_ESSFplots","00NCe82","jpstamp",2000,24,"High/Med-High",49.04462405,-120.9646257,1810,0,0,0.62690964472676,-0.795393299064723
"233","HERAMAX","herb","NCBG_ESSFplots","00NCe82","jpstamp",2000,24,"High/Med-High",49.04462405,-120.9646257,1810,1,2,0.62690964472676,-0.795393299064723
"234","LINNBOR","shrub","NCBG_ESSFplots","00NCe82","jpstamp",2000,24,"High/Med-High",49.04462405,-120.9646257,1810,0,0,0.62690964472676,-0.795393299064723
"235","LONIUTA","shrub","NCBG_ESSFplots","00NCe82","jpstamp",2000,24,"High/Med-High",49.04462405,-120.9646257,1810,0,0,0.62690964472676,-0.795393299064723
"236","LUPIARC","herb","NCBG_ESSFplots","00NCe82","jpstamp",2000,24,"High/Med-High",49.04462405,-120.9646257,1810,1,5,0.62690964472676,-0.795393299064723
"237","ORTHSEC","herb","NCBG_ESSFplots","00NCe82","jpstamp",2000,24,"High/Med-High",49.04462405,-120.9646257,1810,0,0,0.62690964472676,-0.795393299064723
"238","PAXIMYR","shrub","NCBG_ESSFplots","00NCe82","jpstamp",2000,24,"High/Med-High",49.04462405,-120.9646257,1810,0,0,0.62690964472676,-0.795393299064723
"239","PHLODIF","herb","NCBG_ESSFplots","00NCe82","jpstamp",2000,24,"High/Med-High",49.04462405,-120.9646257,1810,0,0,0.62690964472676,-0.795393299064723
"240","PICEENG","tree","NCBG_ESSFplots","00NCe82","jpstamp",2000,24,"High/Med-High",49.04462405,-120.9646257,1810,1,1.100000001,0.62690964472676,-0.795393299064723
"241","PINUCON","tree","NCBG_ESSFplots","00NCe82","jpstamp",2000,24,"High/Med-High",49.04462405,-120.9646257,1810,0,0,0.62690964472676,-0.795393299064723
"242","PSEUMEN","tree","NCBG_ESSFplots","00NCe82","jpstamp",2000,24,"High/Med-High",49.04462405,-120.9646257,1810,0,0,0.62690964472676,-0.795393299064723
"243","PYROASA","herb","NCBG_ESSFplots","00NCe82","jpstamp",2000,24,"High/Med-High",49.04462405,-120.9646257,1810,0,0,0.62690964472676,-0.795393299064723
"244","RHODALB","shrub","NCBG_ESSFplots","00NCe82","jpstamp",2000,24,"High/Med-High",49.04462405,-120.9646257,1810,1,15,0.62690964472676,-0.795393299064723
"245","RIBEACE","shrub","NCBG_ESSFplots","00NCe82","jpstamp",2000,24,"High/Med-High",49.04462405,-120.9646257,1810,1,2,0.62690964472676,-0.795393299064723
"246","RIBELAC","shrub","NCBG_ESSFplots","00NCe82","jpstamp",2000,24,"High/Med-High",49.04462405,-120.9646257,1810,0,0,0.62690964472676,-0.795393299064723
"247","RUBUPAR","shrub","NCBG_ESSFplots","00NCe82","jpstamp",2000,24,"High/Med-High",49.04462405,-120.9646257,1810,0,0,0.62690964472676,-0.795393299064723
"248","RUBUPED","herb","NCBG_ESSFplots","00NCe82","jpstamp",2000,24,"High/Med-High",49.04462405,-120.9646257,1810,0,0,0.62690964472676,-0.795393299064723
"249","SORBSCO","shrub","NCBG_ESSFplots","00NCe82","jpstamp",2000,24,"High/Med-High",49.04462405,-120.9646257,1810,0,0,0.62690964472676,-0.795393299064723
"250","SORBSIT","shrub","NCBG_ESSFplots","00NCe82","jpstamp",2000,24,"High/Med-High",49.04462405,-120.9646257,1810,0,0,0.62690964472676,-0.795393299064723
"251","SPIRLUC","shrub","NCBG_ESSFplots","00NCe82","jpstamp",2000,24,"High/Med-High",49.04462405,-120.9646257,1810,0,0,0.62690964472676,-0.795393299064723
"252","THALOCC","herb","NCBG_ESSFplots","00NCe82","jpstamp",2000,24,"High/Med-High",49.04462405,-120.9646257,1810,0,0,0.62690964472676,-0.795393299064723
"253","THUJPLI","tree","NCBG_ESSFplots","00NCe82","jpstamp",2000,24,"High/Med-High",49.04462405,-120.9646257,1810,0,0,0.62690964472676,-0.795393299064723
"254","TIARTRI","herb","NCBG_ESSFplots","00NCe82","jpstamp",2000,24,"High/Med-High",49.04462405,-120.9646257,1810,0,0,0.62690964472676,-0.795393299064723
"255","TSUGHET","tree","NCBG_ESSFplots","00NCe82","jpstamp",2000,24,"High/Med-High",49.04462405,-120.9646257,1810,0,0,0.62690964472676,-0.795393299064723
"256","VACCMEM","shrub","NCBG_ESSFplots","00NCe82","jpstamp",2000,24,"High/Med-High",49.04462405,-120.9646257,1810,1,15,0.62690964472676,-0.795393299064723
"257","VACCSCO","shrub","NCBG_ESSFplots","00NCe82","jpstamp",2000,24,"High/Med-High",49.04462405,-120.9646257,1810,1,8,0.62690964472676,-0.795393299064723
"258","VALESIT","herb","NCBG_ESSFplots","00NCe82","jpstamp",2000,24,"High/Med-High",49.04462405,-120.9646257,1810,1,5,0.62690964472676,-0.795393299064723
"259","VERAVIR","herb","NCBG_ESSFplots","00NCe82","jpstamp",2000,24,"High/Med-High",49.04462405,-120.9646257,1810,1,1,0.62690964472676,-0.795393299064723
"260","ABIEAMA","tree","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.604938317104899,-0.795393299064723
"261","ABIELAS","tree","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.604938317104899,-0.795393299064723
"262","AMELALN","shrub","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.604938317104899,-0.795393299064723
"263","ARNILAT","herb","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.604938317104899,-0.795393299064723
"264","CHAMANG","herb","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.604938317104899,-0.795393299064723
"265","CHIMUMB","shrub","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.604938317104899,-0.795393299064723
"266","CLINUNI","herb","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.604938317104899,-0.795393299064723
"267","CORNCAN","herb","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.604938317104899,-0.795393299064723
"268","FRAGVIR","herb","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.604938317104899,-0.795393299064723
"269","GOODOBL","herb","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.604938317104899,-0.795393299064723
"270","HERAMAX","herb","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,1,8,0.604938317104899,-0.795393299064723
"271","LINNBOR","shrub","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.604938317104899,-0.795393299064723
"272","LONIUTA","shrub","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.604938317104899,-0.795393299064723
"273","LUPIARC","herb","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,1,15,0.604938317104899,-0.795393299064723
"274","ORTHSEC","herb","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.604938317104899,-0.795393299064723
"275","PAXIMYR","shrub","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.604938317104899,-0.795393299064723
"276","PHLODIF","herb","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.604938317104899,-0.795393299064723
"277","PICEENG","tree","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.604938317104899,-0.795393299064723
"278","PINUCON","tree","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.604938317104899,-0.795393299064723
"279","PSEUMEN","tree","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.604938317104899,-0.795393299064723
"280","PYROASA","herb","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.604938317104899,-0.795393299064723
"281","RHODALB","shrub","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.604938317104899,-0.795393299064723
"282","RIBEACE","shrub","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.604938317104899,-0.795393299064723
"283","RIBELAC","shrub","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.604938317104899,-0.795393299064723
"284","RUBUPAR","shrub","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.604938317104899,-0.795393299064723
"285","RUBUPED","herb","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.604938317104899,-0.795393299064723
"286","SORBSCO","shrub","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.604938317104899,-0.795393299064723
"287","SORBSIT","shrub","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.604938317104899,-0.795393299064723
"288","SPIRLUC","shrub","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.604938317104899,-0.795393299064723
"289","THALOCC","herb","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.604938317104899,-0.795393299064723
"290","THUJPLI","tree","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.604938317104899,-0.795393299064723
"291","TIARTRI","herb","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.604938317104899,-0.795393299064723
"292","TSUGHET","tree","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.604938317104899,-0.795393299064723
"293","VACCMEM","shrub","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.604938317104899,-0.795393299064723
"294","VACCSCO","shrub","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,0,0,0.604938317104899,-0.795393299064723
"295","VALESIT","herb","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,1,20,0.604938317104899,-0.795393299064723
"296","VERAVIR","herb","NCBG_ESSFplots","00NCe83","jpstamp",2000,24,"High/Med-High",49.0409285,-120.9723988,1800,1,5,0.604938317104899,-0.795393299064723
"297","ABIEAMA","tree","NCBG_ESSFplots","00NCe84","jpstamp",2000,24,"Med",49.04042506,-120.9724193,685,0,0,-1.84486471273253,-0.795393299064723
"298","ABIELAS","tree","NCBG_ESSFplots","00NCe84","jpstamp",2000,24,"Med",49.04042506,-120.9724193,685,1,7,-1.84486471273253,-0.795393299064723
