"","...1","PlotNumber","ProjectID","Date","SiteSurveyor","PlotRepresenting","Location","Ecosection","Longitude","Latitude","LocationAccuracy","Elevation","SlopeGradient","Aspect","MesoSlopePosition","SurfaceShape","SiteNotes","SoilNotes","VegSurveyor","StrataCoverTree","StrataCoverShrub","StrataCoverHerb","StrataCoverMoss","VegNotes","SpeciesListComplete","Species","Latin_name","Functional_group","Cover A1","Cover A2","Cover A3","TotalA","Cover B1","Cover B2","TotalB","Cover C","Cover D","Cover E","Cover F"
"37",51,"00NCe74","NCBG_ESSFplots",2000-10-01,"jpstamp","ESSFmw forested dry mid-seral post-harvest","Cambie Creek (Fat Dog Creek) in Manning Provincial Park","HOR",-120.8160951,49.12958668,100,1620,45,149,"UP","ST","--EcoPoly: 11806
--FC: no typing available
--%canclosure: 0,0,5,10= 4
--fair amount of case-hardened CWD suggesting F.l.bb
--site has not restocked too well given that it is generally of the same vintage as the setting across the valley (essf73); it appears as if berries are best around the base of individual clumps of conifers (mainly lasiocarpa)","#NAME?","jpstamp",15,55,90,5,"--very sparse mosses
--some really big trees were harvested from this site
--looks like quite a lot of dried-up white berries at this site (too much heat an sun causing failure; too dry?)",FALSE,"RIBEACE","Ribes acerifolium","shrub",NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA
"38",52,"00NCe74","NCBG_ESSFplots",2000-10-01,"jpstamp","ESSFmw forested dry mid-seral post-harvest","Cambie Creek (Fat Dog Creek) in Manning Provincial Park","HOR",-120.8160951,49.12958668,100,1620,45,149,"UP","ST","--EcoPoly: 11806
--FC: no typing available
--%canclosure: 0,0,5,10= 4
--fair amount of case-hardened CWD suggesting F.l.bb
--site has not restocked too well given that it is generally of the same vintage as the setting across the valley (essf73); it appears as if berries are best around the base of individual clumps of conifers (mainly lasiocarpa)","#NAME?","jpstamp",15,55,90,5,"--very sparse mosses
--some really big trees were harvested from this site
--looks like quite a lot of dried-up white berries at this site (too much heat an sun causing failure; too dry?)",FALSE,"LONIUTA","Lonicera utahensis","shrub",NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA
"39",53,"00NCe74","NCBG_ESSFplots",2000-10-01,"jpstamp","ESSFmw forested dry mid-seral post-harvest","Cambie Creek (Fat Dog Creek) in Manning Provincial Park","HOR",-120.8160951,49.12958668,100,1620,45,149,"UP","ST","--EcoPoly: 11806
--FC: no typing available
--%canclosure: 0,0,5,10= 4
--fair amount of case-hardened CWD suggesting F.l.bb
--site has not restocked too well given that it is generally of the same vintage as the setting across the valley (essf73); it appears as if berries are best around the base of individual clumps of conifers (mainly lasiocarpa)","#NAME?","jpstamp",15,55,90,5,"--very sparse mosses
--some really big trees were harvested from this site
--looks like quite a lot of dried-up white berries at this site (too much heat an sun causing failure; too dry?)",FALSE,"CALACAN","Calamagrostis canadensis","grass",NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA
"40",54,"00NCe74","NCBG_ESSFplots",2000-10-01,"jpstamp","ESSFmw forested dry mid-seral post-harvest","Cambie Creek (Fat Dog Creek) in Manning Provincial Park","HOR",-120.8160951,49.12958668,100,1620,45,149,"UP","ST","--EcoPoly: 11806
--FC: no typing available
--%canclosure: 0,0,5,10= 4
--fair amount of case-hardened CWD suggesting F.l.bb
--site has not restocked too well given that it is generally of the same vintage as the setting across the valley (essf73); it appears as if berries are best around the base of individual clumps of conifers (mainly lasiocarpa)","#NAME?","jpstamp",15,55,90,5,"--very sparse mosses
--some really big trees were harvested from this site
--looks like quite a lot of dried-up white berries at this site (too much heat an sun causing failure; too dry?)",FALSE,"VACCMEM","Vaccinium membranaceum","shrub",NA,NA,NA,NA,NA,18,18,NA,NA,NA,NA
"41",55,"00NCe75","NCBG_ESSFplots",2000-10-01,"jpstamp","ESSFmw forested mesic mid-seral post-harvest","Cambie Creek (Fat Dog Creek) in Manning Provincial Park","HOR",-120.8212604,49.13184343,100,1750,18,53,"CR","CV","--EcoPoly: 11824	
--FC: no typing available
--%canclosure: 0,0,10,0= 3 (A layers)
--possibly parkland
--lots of CWD of variable piece sizes (slash)",NA,"jpstamp",10,65,40,15,NA,FALSE,"POACEAE SP.","Poaceae spp.","grass",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"42",56,"00NCe75","NCBG_ESSFplots",2000-10-01,"jpstamp","ESSFmw forested mesic mid-seral post-harvest","Cambie Creek (Fat Dog Creek) in Manning Provincial Park","HOR",-120.8212604,49.13184343,100,1750,18,53,"CR","CV","--EcoPoly: 11824	
--FC: no typing available
--%canclosure: 0,0,10,0= 3 (A layers)
--possibly parkland
--lots of CWD of variable piece sizes (slash)",NA,"jpstamp",10,65,40,15,NA,FALSE,"SORBSIT","Sorbus sitchensis","shrub",NA,NA,NA,NA,NA,0.100000001,0.100000001,NA,NA,NA,NA
"43",57,"00NCe75","NCBG_ESSFplots",2000-10-01,"jpstamp","ESSFmw forested mesic mid-seral post-harvest","Cambie Creek (Fat Dog Creek) in Manning Provincial Park","HOR",-120.8212604,49.13184343,100,1750,18,53,"CR","CV","--EcoPoly: 11824	
--FC: no typing available
--%canclosure: 0,0,10,0= 3 (A layers)
--possibly parkland
--lots of CWD of variable piece sizes (slash)",NA,"jpstamp",10,65,40,15,NA,FALSE,"PICEENG","Picea engelmannii","tree",NA,NA,NA,NA,NA,0.100000001,0.100000001,NA,NA,NA,NA
"44",58,"00NCe75","NCBG_ESSFplots",2000-10-01,"jpstamp","ESSFmw forested mesic mid-seral post-harvest","Cambie Creek (Fat Dog Creek) in Manning Provincial Park","HOR",-120.8212604,49.13184343,100,1750,18,53,"CR","CV","--EcoPoly: 11824	
--FC: no typing available
--%canclosure: 0,0,10,0= 3 (A layers)
--possibly parkland
--lots of CWD of variable piece sizes (slash)",NA,"jpstamp",10,65,40,15,NA,FALSE,"VALESIT","Valeriana sitchensis","herb",NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA
"45",59,"00NCe75","NCBG_ESSFplots",2000-10-01,"jpstamp","ESSFmw forested mesic mid-seral post-harvest","Cambie Creek (Fat Dog Creek) in Manning Provincial Park","HOR",-120.8212604,49.13184343,100,1750,18,53,"CR","CV","--EcoPoly: 11824	
--FC: no typing available
--%canclosure: 0,0,10,0= 3 (A layers)
--possibly parkland
--lots of CWD of variable piece sizes (slash)",NA,"jpstamp",10,65,40,15,NA,FALSE,"ASTER SP.","Aster spp.","herb",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"46",60,"00NCe75","NCBG_ESSFplots",2000-10-01,"jpstamp","ESSFmw forested mesic mid-seral post-harvest","Cambie Creek (Fat Dog Creek) in Manning Provincial Park","HOR",-120.8212604,49.13184343,100,1750,18,53,"CR","CV","--EcoPoly: 11824	
--FC: no typing available
--%canclosure: 0,0,10,0= 3 (A layers)
--possibly parkland
--lots of CWD of variable piece sizes (slash)",NA,"jpstamp",10,65,40,15,NA,FALSE,"ABIELAS","Abies lasiocarpa","tree",NA,3,6,9,20,20,40,NA,NA,NA,NA
"47",61,"00NCe75","NCBG_ESSFplots",2000-10-01,"jpstamp","ESSFmw forested mesic mid-seral post-harvest","Cambie Creek (Fat Dog Creek) in Manning Provincial Park","HOR",-120.8212604,49.13184343,100,1750,18,53,"CR","CV","--EcoPoly: 11824	
--FC: no typing available
--%canclosure: 0,0,10,0= 3 (A layers)
--possibly parkland
--lots of CWD of variable piece sizes (slash)",NA,"jpstamp",10,65,40,15,NA,FALSE,"RIBEACE","Ribes acerifolium","shrub",NA,NA,NA,NA,NA,0.100000001,0.100000001,NA,NA,NA,NA
"48",62,"00NCe75","NCBG_ESSFplots",2000-10-01,"jpstamp","ESSFmw forested mesic mid-seral post-harvest","Cambie Creek (Fat Dog Creek) in Manning Provincial Park","HOR",-120.8212604,49.13184343,100,1750,18,53,"CR","CV","--EcoPoly: 11824	
--FC: no typing available
--%canclosure: 0,0,10,0= 3 (A layers)
--possibly parkland
--lots of CWD of variable piece sizes (slash)",NA,"jpstamp",10,65,40,15,NA,FALSE,"VACCMEM","Vaccinium membranaceum","shrub",NA,NA,NA,NA,NA,12,12,NA,NA,NA,NA
"49",63,"00NCe75","NCBG_ESSFplots",2000-10-01,"jpstamp","ESSFmw forested mesic mid-seral post-harvest","Cambie Creek (Fat Dog Creek) in Manning Provincial Park","HOR",-120.8212604,49.13184343,100,1750,18,53,"CR","CV","--EcoPoly: 11824	
--FC: no typing available
--%canclosure: 0,0,10,0= 3 (A layers)
--possibly parkland
--lots of CWD of variable piece sizes (slash)",NA,"jpstamp",10,65,40,15,NA,FALSE,"PAXIMYR","Paxistima myrsinites","shrub",NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA
"50",64,"00NCe75","NCBG_ESSFplots",2000-10-01,"jpstamp","ESSFmw forested mesic mid-seral post-harvest","Cambie Creek (Fat Dog Creek) in Manning Provincial Park","HOR",-120.8212604,49.13184343,100,1750,18,53,"CR","CV","--EcoPoly: 11824	
--FC: no typing available
--%canclosure: 0,0,10,0= 3 (A layers)
--possibly parkland
--lots of CWD of variable piece sizes (slash)",NA,"jpstamp",10,65,40,15,NA,FALSE,"RHODALB","Rhododendron albiflorum","shrub",NA,NA,NA,NA,NA,18,18,NA,NA,NA,NA
"51",65,"00NCe75","NCBG_ESSFplots",2000-10-01,"jpstamp","ESSFmw forested mesic mid-seral post-harvest","Cambie Creek (Fat Dog Creek) in Manning Provincial Park","HOR",-120.8212604,49.13184343,100,1750,18,53,"CR","CV","--EcoPoly: 11824	
--FC: no typing available
--%canclosure: 0,0,10,0= 3 (A layers)
--possibly parkland
--lots of CWD of variable piece sizes (slash)",NA,"jpstamp",10,65,40,15,NA,FALSE,"VACCSCO","Vaccinium scoparium","shrub",NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA
"52",66,"00NCe75","NCBG_ESSFplots",2000-10-01,"jpstamp","ESSFmw forested mesic mid-seral post-harvest","Cambie Creek (Fat Dog Creek) in Manning Provincial Park","HOR",-120.8212604,49.13184343,100,1750,18,53,"CR","CV","--EcoPoly: 11824	
--FC: no typing available
--%canclosure: 0,0,10,0= 3 (A layers)
--possibly parkland
--lots of CWD of variable piece sizes (slash)",NA,"jpstamp",10,65,40,15,NA,FALSE,"HIERACIUM SP.","Hieracium spp.","herb",NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA
"53",67,"00NCe75","NCBG_ESSFplots",2000-10-01,"jpstamp","ESSFmw forested mesic mid-seral post-harvest","Cambie Creek (Fat Dog Creek) in Manning Provincial Park","HOR",-120.8212604,49.13184343,100,1750,18,53,"CR","CV","--EcoPoly: 11824	
--FC: no typing available
--%canclosure: 0,0,10,0= 3 (A layers)
--possibly parkland
--lots of CWD of variable piece sizes (slash)",NA,"jpstamp",10,65,40,15,NA,FALSE,"LUPIARC","Lupinus arcticus","herb",NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA
"54",68,"00NCe75","NCBG_ESSFplots",2000-10-01,"jpstamp","ESSFmw forested mesic mid-seral post-harvest","Cambie Creek (Fat Dog Creek) in Manning Provincial Park","HOR",-120.8212604,49.13184343,100,1750,18,53,"CR","CV","--EcoPoly: 11824	
--FC: no typing available
--%canclosure: 0,0,10,0= 3 (A layers)
--possibly parkland
--lots of CWD of variable piece sizes (slash)",NA,"jpstamp",10,65,40,15,NA,FALSE,"CHAMANG","Chamerion angustifolium","herb",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"55",69,"00NCe75","NCBG_ESSFplots",2000-10-01,"jpstamp","ESSFmw forested mesic mid-seral post-harvest","Cambie Creek (Fat Dog Creek) in Manning Provincial Park","HOR",-120.8212604,49.13184343,100,1750,18,53,"CR","CV","--EcoPoly: 11824	
--FC: no typing available
--%canclosure: 0,0,10,0= 3 (A layers)
--possibly parkland
--lots of CWD of variable piece sizes (slash)",NA,"jpstamp",10,65,40,15,NA,FALSE,"RUBUPED","Rubus pedatus","herb",NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
"56",70,"00NCe75","NCBG_ESSFplots",2000-10-01,"jpstamp","ESSFmw forested mesic mid-seral post-harvest","Cambie Creek (Fat Dog Creek) in Manning Provincial Park","HOR",-120.8212604,49.13184343,100,1750,18,53,"CR","CV","--EcoPoly: 11824	
--FC: no typing available
--%canclosure: 0,0,10,0= 3 (A layers)
--possibly parkland
--lots of CWD of variable piece sizes (slash)",NA,"jpstamp",10,65,40,15,NA,FALSE,"CERAPUR","Ceratodon purpureus","moss",NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA
"57",83,"00NCe77","NCBG_ESSFplots",2000-10-02,"jpstamp","ESSFmw forested dry mature/old seral","Manning Park, Poland Lake trail above Gibson Pass N side","HOR",-120.905716,49.06956013,100,1470,51,177,"MD","ST","--EcoPoly: 13653
--FC: no typing available
--%canclosure: 0,15,25,30= 18
--typical of dry mature sites in the ESSFmw; recall that this area is really transitional to a bunch of different areas-the CWHms1 and IDFww are both relatively close by",NA,"jpstamp",25,85,35,15,"--difficult to assess berry productivity at this time; cover and productivity is here, but is quality?-lots of dead white berries on bushes; my theory is that Vacc memb productivity at this site either: (a) produced well this year and the abundance of dead dessicated berries is an end of the season affect; or (b) crop died out early on in the season and such sites just don't produce well b/c of exposure (soil characteristics, aspect and slope angle); or (c) produced well earlier on-is an early summer site for berries; or (d) only produces well in wetter years.
--sparse moss coverage; no id's",FALSE,"ORTHSEC","Orthilia secunda","herb",NA,NA,NA,NA,NA,NA,NA,0.100000001,NA,NA,NA
"58",84,"00NCe77","NCBG_ESSFplots",2000-10-02,"jpstamp","ESSFmw forested dry mature/old seral","Manning Park, Poland Lake trail above Gibson Pass N side","HOR",-120.905716,49.06956013,100,1470,51,177,"MD","ST","--EcoPoly: 13653
--FC: no typing available
--%canclosure: 0,15,25,30= 18
--typical of dry mature sites in the ESSFmw; recall that this area is really transitional to a bunch of different areas-the CWHms1 and IDFww are both relatively close by",NA,"jpstamp",25,85,35,15,"--difficult to assess berry productivity at this time; cover and productivity is here, but is quality?-lots of dead white berries on bushes; my theory is that Vacc memb productivity at this site either: (a) produced well this year and the abundance of dead dessicated berries is an end of the season affect; or (b) crop died out early on in the season and such sites just don't produce well b/c of exposure (soil characteristics, aspect and slope angle); or (c) produced well earlier on-is an early summer site for berries; or (d) only produces well in wetter years.
--sparse moss coverage; no id's",FALSE,"ROSA SP.","Rosa spp.","shrub",NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA
"59",85,"00NCe77","NCBG_ESSFplots",2000-10-02,"jpstamp","ESSFmw forested dry mature/old seral","Manning Park, Poland Lake trail above Gibson Pass N side","HOR",-120.905716,49.06956013,100,1470,51,177,"MD","ST","--EcoPoly: 13653
--FC: no typing available
--%canclosure: 0,15,25,30= 18
--typical of dry mature sites in the ESSFmw; recall that this area is really transitional to a bunch of different areas-the CWHms1 and IDFww are both relatively close by",NA,"jpstamp",25,85,35,15,"--difficult to assess berry productivity at this time; cover and productivity is here, but is quality?-lots of dead white berries on bushes; my theory is that Vacc memb productivity at this site either: (a) produced well this year and the abundance of dead dessicated berries is an end of the season affect; or (b) crop died out early on in the season and such sites just don't produce well b/c of exposure (soil characteristics, aspect and slope angle); or (c) produced well earlier on-is an early summer site for berries; or (d) only produces well in wetter years.
--sparse moss coverage; no id's",FALSE,"CLINUNI","Clintonia uniflora","herb",NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
"60",86,"00NCe77","NCBG_ESSFplots",2000-10-02,"jpstamp","ESSFmw forested dry mature/old seral","Manning Park, Poland Lake trail above Gibson Pass N side","HOR",-120.905716,49.06956013,100,1470,51,177,"MD","ST","--EcoPoly: 13653
--FC: no typing available
--%canclosure: 0,15,25,30= 18
--typical of dry mature sites in the ESSFmw; recall that this area is really transitional to a bunch of different areas-the CWHms1 and IDFww are both relatively close by",NA,"jpstamp",25,85,35,15,"--difficult to assess berry productivity at this time; cover and productivity is here, but is quality?-lots of dead white berries on bushes; my theory is that Vacc memb productivity at this site either: (a) produced well this year and the abundance of dead dessicated berries is an end of the season affect; or (b) crop died out early on in the season and such sites just don't produce well b/c of exposure (soil characteristics, aspect and slope angle); or (c) produced well earlier on-is an early summer site for berries; or (d) only produces well in wetter years.
--sparse moss coverage; no id's",FALSE,"FRAGVIR","Fragaria virginiana","herb",NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
