"","PlotNumber","Date2025","ProjectID","DateOriginal","SiteSurveyor","Latitude","Longitude","Elevation","RelocationConfidence","Species","Functional_group","Cover"
"197","114794",2025-08-12,"Alpine2007_BEC",2007-07-15,"whm",49.16847803,-120.7815,2138.398682,"High","CASSMER","shrub",54
"198","114794",2025-08-12,"Alpine2007_BEC",2007-07-15,"whm",49.16847803,-120.7815,2138.398682,"High","PHYLEMP","shrub",5.5
"199","114794",2025-08-12,"Alpine2007_BEC",2007-07-15,"whm",49.16847803,-120.7815,2138.398682,"High","EMPENIG","shrub",1.2
"200","114794",2025-08-12,"Alpine2007_BEC",2007-07-15,"whm",49.16847803,-120.7815,2138.398682,"High","VACCSCO","shrub",1.5
"201","114794",2025-08-12,"Alpine2007_BEC",2007-07-15,"whm",49.16847803,-120.7815,2138.398682,"High","RHODALB","shrub",0.05
"202","114794",2025-08-12,"Alpine2007_BEC",2007-07-15,"whm",49.16847803,-120.7815,2138.398682,"High","VACCDEL","shrub",0.85
"203","114794",2025-08-12,"Alpine2007_BEC",2007-07-15,"whm",49.16847803,-120.7815,2138.398682,"High","VACCMEM","shrub",0.275
"204","114794",2025-08-12,"Alpine2007_BEC",2007-07-15,"whm",49.16847803,-120.7815,2138.398682,"High","PHYLGLA","shrub",0.1
"205","114794",2025-08-12,"Alpine2007_BEC",2007-07-15,"whm",49.16847803,-120.7815,2138.398682,"High","ARNILAT","herb",3.75
"206","114794",2025-08-12,"Alpine2007_BEC",2007-07-15,"whm",49.16847803,-120.7815,2138.398682,"High","VALESIT","herb",2.025
"207","114794",2025-08-12,"Alpine2007_BEC",2007-07-15,"whm",49.16847803,-120.7815,2138.398682,"High","ERIGGLA","herb",1.275
"208","114794",2025-08-12,"Alpine2007_BEC",2007-07-15,"whm",49.16847803,-120.7815,2138.398682,"High","PEDIBRA","herb",1.275
"209","114794",2025-08-12,"Alpine2007_BEC",2007-07-15,"whm",49.16847803,-120.7815,2138.398682,"High","HIERTRI","herb",1.25
"210","114794",2025-08-12,"Alpine2007_BEC",2007-07-15,"whm",49.16847803,-120.7815,2138.398682,"High","VEROCUS","herb",0.15
"211","114794",2025-08-12,"Alpine2007_BEC",2007-07-15,"whm",49.16847803,-120.7815,2138.398682,"High","PULSOCC","herb",0.15
"212","114794",2025-08-12,"Alpine2007_BEC",2007-07-15,"whm",49.16847803,-120.7815,2138.398682,"High","ANTELAN","herb",2.5
"213","114794",2025-08-12,"Alpine2007_BEC",2007-07-15,"whm",49.16847803,-120.7815,2138.398682,"High","LUETPEC","shrub",5.75
"214","114794",2025-08-12,"Alpine2007_BEC",2007-07-15,"whm",49.16847803,-120.7815,2138.398682,"High","CASTPAR","herb",1.425
"215","114794",2025-08-12,"Alpine2007_BEC",2007-07-15,"whm",49.16847803,-120.7815,2138.398682,"High","ARNIMOL","herb",0.65
"216","114794",2025-08-12,"Alpine2007_BEC",2007-07-15,"whm",49.16847803,-120.7815,2138.398682,"High","POTEFLA","herb",0.25
"217","114794",2025-08-12,"Alpine2007_BEC",2007-07-15,"whm",49.16847803,-120.7815,2138.398682,"High","RANUESC","herb",0.1
"218","114794",2025-08-12,"Alpine2007_BEC",2007-07-15,"whm",49.16847803,-120.7815,2138.398682,"High","SENETRI","herb",0.125
"219","114794",2025-08-12,"Alpine2007_BEC",2007-07-15,"whm",49.16847803,-120.7815,2138.398682,"High","VERAVIR","herb",0.1
"220","114794",2025-08-12,"Alpine2007_BEC",2007-07-15,"whm",49.16847803,-120.7815,2138.398682,"High","AGOSAUR","herb",0.125
"221","114794",2025-08-12,"Alpine2007_BEC",2007-07-15,"whm",49.16847803,-120.7815,2138.398682,"High","PENSPRO","herb",0.25
"222","114794",2025-08-12,"Alpine2007_BEC",2007-07-15,"whm",49.16847803,-120.7815,2138.398682,"High","SILEPAR","herb",0.1
"223","114795",2025-08-12,"Alpine2007_BEC",2007-07-15,"whm",49.16874801,-120.781488,2132.828125,"High","PICEENG","tree",21
"224","114795",2025-08-12,"Alpine2007_BEC",2007-07-15,"whm",49.16874801,-120.781488,2132.828125,"High","ABIELAS","tree",6.875
"225","114795",2025-08-12,"Alpine2007_BEC",2007-07-15,"whm",49.16874801,-120.781488,2132.828125,"High","PINUALB","tree",6.75
"226","114795",2025-08-12,"Alpine2007_BEC",2007-07-15,"whm",49.16874801,-120.781488,2132.828125,"High","PHYLEMP","shrub",7.25
"227","114795",2025-08-12,"Alpine2007_BEC",2007-07-15,"whm",49.16874801,-120.781488,2132.828125,"High","CASSMER","shrub",7.875
"228","114795",2025-08-12,"Alpine2007_BEC",2007-07-15,"whm",49.16874801,-120.781488,2132.828125,"High","VACCSCO","shrub",1.175
"229","114795",2025-08-12,"Alpine2007_BEC",2007-07-15,"whm",49.16874801,-120.781488,2132.828125,"High","PHYLGLA","shrub",17.5
"230","114795",2025-08-12,"Alpine2007_BEC",2007-07-15,"whm",49.16874801,-120.781488,2132.828125,"High","EMPENIG","shrub",26.75
"231","114795",2025-08-12,"Alpine2007_BEC",2007-07-15,"whm",49.16874801,-120.781488,2132.828125,"High","VACCMEM","shrub",0.025
"232","114795",2025-08-12,"Alpine2007_BEC",2007-07-15,"whm",49.16874801,-120.781488,2132.828125,"High","VACCDEL","shrub",0.075
"233","114795",2025-08-12,"Alpine2007_BEC",2007-07-15,"whm",49.16874801,-120.781488,2132.828125,"High","ARNILAT","herb",0.875
"234","114795",2025-08-12,"Alpine2007_BEC",2007-07-15,"whm",49.16874801,-120.781488,2132.828125,"High","ANTELAN","herb",1.625
"235","114795",2025-08-12,"Alpine2007_BEC",2007-07-15,"whm",49.16874801,-120.781488,2132.828125,"High","POTEGLU","herb",0.475
"236","114795",2025-08-12,"Alpine2007_BEC",2007-07-15,"whm",49.16874801,-120.781488,2132.828125,"High","LUPIARC","herb",3.3
"237","114795",2025-08-12,"Alpine2007_BEC",2007-07-15,"whm",49.16874801,-120.781488,2132.828125,"High","HIERTRI","herb",0.55
"238","114795",2025-08-12,"Alpine2007_BEC",2007-07-15,"whm",49.16874801,-120.781488,2132.828125,"High","VEROCUS","herb",0.4
"239","114795",2025-08-12,"Alpine2007_BEC",2007-07-15,"whm",49.16874801,-120.781488,2132.828125,"High","PENSPRO","herb",0.475
"240","114795",2025-08-12,"Alpine2007_BEC",2007-07-15,"whm",49.16874801,-120.781488,2132.828125,"High","LUETPEC","shrub",0.5
"241","114795",2025-08-12,"Alpine2007_BEC",2007-07-15,"whm",49.16874801,-120.781488,2132.828125,"High","PEDIBRA","herb",0.1
"242","114795",2025-08-12,"Alpine2007_BEC",2007-07-15,"whm",49.16874801,-120.781488,2132.828125,"High","MINURUB","herb",0.05
"243","114795",2025-08-12,"Alpine2007_BEC",2007-07-15,"whm",49.16874801,-120.781488,2132.828125,"High","ERIGAUR","herb",0.05
"244","114795",2025-08-12,"Alpine2007_BEC",2007-07-15,"whm",49.16874801,-120.781488,2132.828125,"High","VALESIT","herb",0.025
"245","114796",2025-08-11,"Alpine2007_BEC",2007-07-15,"whm",49.17162602,-120.784957,2089.561768,"High","PULSOCC","herb",19
"246","114796",2025-08-11,"Alpine2007_BEC",2007-07-15,"whm",49.17162602,-120.784957,2089.561768,"High","VERAVIR","herb",1.85
"247","114796",2025-08-11,"Alpine2007_BEC",2007-07-15,"whm",49.17162602,-120.784957,2089.561768,"High","HERAMAX","herb",0.325
"248","114796",2025-08-11,"Alpine2007_BEC",2007-07-15,"whm",49.17162602,-120.784957,2089.561768,"High","LUPIARC","herb",18
"249","114796",2025-08-11,"Alpine2007_BEC",2007-07-15,"whm",49.17162602,-120.784957,2089.561768,"High","PEDIBRA","herb",0.1
"250","114796",2025-08-11,"Alpine2007_BEC",2007-07-15,"whm",49.17162602,-120.784957,2089.561768,"High","EREMCAP","herb",1.975
"251","114796",2025-08-11,"Alpine2007_BEC",2007-07-15,"whm",49.17162602,-120.784957,2089.561768,"High","ANTELAN","herb",0.6
"252","114796",2025-08-11,"Alpine2007_BEC",2007-07-15,"whm",49.17162602,-120.784957,2089.561768,"High","PHLODIF","herb",0.525
"253","114796",2025-08-11,"Alpine2007_BEC",2007-07-15,"whm",49.17162602,-120.784957,2089.561768,"High","VALESIT","herb",12.5
"254","114796",2025-08-11,"Alpine2007_BEC",2007-07-15,"whm",49.17162602,-120.784957,2089.561768,"High","ARNILAT","herb",1.825
"255","114796",2025-08-11,"Alpine2007_BEC",2007-07-15,"whm",49.17162602,-120.784957,2089.561768,"High","VEROCUS","herb",2.5
"256","114796",2025-08-11,"Alpine2007_BEC",2007-07-15,"whm",49.17162602,-120.784957,2089.561768,"High","PENSPRO","herb",0.2
"257","114796",2025-08-11,"Alpine2007_BEC",2007-07-15,"whm",49.17162602,-120.784957,2089.561768,"High","POTEFLA","herb",3.5
"258","114796",2025-08-11,"Alpine2007_BEC",2007-07-15,"whm",49.17162602,-120.784957,2089.561768,"High","ERIGGLA","herb",1.325
"259","114796",2025-08-11,"Alpine2007_BEC",2007-07-15,"whm",49.17162602,-120.784957,2089.561768,"High","ACHIMIL","herb",1.15
"260","114796",2025-08-11,"Alpine2007_BEC",2007-07-15,"whm",49.17162602,-120.784957,2089.561768,"High","DRYMGLA","herb",0.2
"261","114796",2025-08-11,"Alpine2007_BEC",2007-07-15,"whm",49.17162602,-120.784957,2089.561768,"High","SEDULAN","herb",0.025
"262","114796",2025-08-11,"Alpine2007_BEC",2007-07-15,"whm",49.17162602,-120.784957,2089.561768,"High","ARNIPAR","herb",0.3
"263","114796",2025-08-11,"Alpine2007_BEC",2007-07-15,"whm",49.17162602,-120.784957,2089.561768,"High","EPILLEP","herb",0.025
"264","114796",2025-08-11,"Alpine2007_BEC",2007-07-15,"whm",49.17162602,-120.784957,2089.561768,"High","SILEPAR","herb",0.025
"265","114796",2025-08-11,"Alpine2007_BEC",2007-07-15,"whm",49.17162602,-120.784957,2089.561768,"High","SYMPFOL","herb",0.25
"266","114796",2025-08-11,"Alpine2007_BEC",2007-07-15,"whm",49.17162602,-120.784957,2089.561768,"High","SENETRI","herb",0.05
"267","114797",2025-08-11,"Alpine2007_BEC",2007-07-15,"whm",49.17216497,-120.789525,2112.701904,"High","ACHIMIL","herb",11.25
"268","114797",2025-08-11,"Alpine2007_BEC",2007-07-15,"whm",49.17216497,-120.789525,2112.701904,"High","ERIGGLA","herb",0.85
"269","114797",2025-08-11,"Alpine2007_BEC",2007-07-15,"whm",49.17216497,-120.789525,2112.701904,"High","PULSOCC","herb",4.5
"270","114797",2025-08-11,"Alpine2007_BEC",2007-07-15,"whm",49.17216497,-120.789525,2112.701904,"High","SOLIMUL","herb",0.25
"271","114797",2025-08-11,"Alpine2007_BEC",2007-07-15,"whm",49.17216497,-120.789525,2112.701904,"High","ARNIPAR","herb",5.5
"272","114797",2025-08-11,"Alpine2007_BEC",2007-07-15,"whm",49.17216497,-120.789525,2112.701904,"High","PENSPRO","herb",3.25
"273","114797",2025-08-11,"Alpine2007_BEC",2007-07-15,"whm",49.17216497,-120.789525,2112.701904,"High","POTEGLU","herb",3.075
"274","114797",2025-08-11,"Alpine2007_BEC",2007-07-15,"whm",49.17216497,-120.789525,2112.701904,"High","THALOCC","herb",0.25
"275","114797",2025-08-11,"Alpine2007_BEC",2007-07-15,"whm",49.17216497,-120.789525,2112.701904,"High","VEROCUS","herb",0.35
"276","114797",2025-08-11,"Alpine2007_BEC",2007-07-15,"whm",49.17216497,-120.789525,2112.701904,"High","POTEFLA","herb",0.75
"277","114797",2025-08-11,"Alpine2007_BEC",2007-07-15,"whm",49.17216497,-120.789525,2112.701904,"High","VALESIT","herb",0.1
"278","114797",2025-08-11,"Alpine2007_BEC",2007-07-15,"whm",49.17216497,-120.789525,2112.701904,"High","LUPILYA","herb",0.025
"279","114797",2025-08-11,"Alpine2007_BEC",2007-07-15,"whm",49.17216497,-120.789525,2112.701904,"High","PHLODIF","herb",0.6
"280","114797",2025-08-11,"Alpine2007_BEC",2007-07-15,"whm",49.17216497,-120.789525,2112.701904,"High","SEDULAN","herb",0.25
"281","114797",2025-08-11,"Alpine2007_BEC",2007-07-15,"whm",49.17216497,-120.789525,2112.701904,"High","EPILLEP","herb",0.125
"282","114797",2025-08-11,"Alpine2007_BEC",2007-07-15,"whm",49.17216497,-120.789525,2112.701904,"High","BOECSTR","herb",0.15
"283","114797",2025-08-11,"Alpine2007_BEC",2007-07-15,"whm",49.17216497,-120.789525,2112.701904,"High","EREMCAP","herb",9
"284","114797",2025-08-11,"Alpine2007_BEC",2007-07-15,"whm",49.17216497,-120.789525,2112.701904,"High","ANTEROS","herb",0.1
"285","114797",2025-08-11,"Alpine2007_BEC",2007-07-15,"whm",49.17216497,-120.789525,2112.701904,"High","PEDIBRA","herb",0.025
"286","114797",2025-08-11,"Alpine2007_BEC",2007-07-15,"whm",49.17216497,-120.789525,2112.701904,"High","RANUESC","herb",0.025
"287","114797",2025-08-11,"Alpine2007_BEC",2007-07-15,"whm",49.17216497,-120.789525,2112.701904,"High","ARNILAT","herb",0.5
"288","114797",2025-08-11,"Alpine2007_BEC",2007-07-15,"whm",49.17216497,-120.789525,2112.701904,"High","ANTELAN","herb",0.025
"289","00NCe73",2025-06-26,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.12277997,-120.820074,1459.460205,"Med-High","ABIEAMA","tree",93.75
"290","00NCe73",2025-06-26,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.12277997,-120.820074,1459.460205,"Med-High","ABIELAS","tree",2
"291","00NCe73",2025-06-26,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.12277997,-120.820074,1459.460205,"Med-High","TSUGHET","tree",15.25
"292","00NCe73",2025-06-26,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.12277997,-120.820074,1459.460205,"Med-High","PICEENG","tree",6.625
"293","00NCe73",2025-06-26,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.12277997,-120.820074,1459.460205,"Med-High","RHODALB","shrub",1.25
"294","00NCe73",2025-06-26,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.12277997,-120.820074,1459.460205,"Med-High","MENZFER","shrub",2
"295","00NCe73",2025-06-26,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.12277997,-120.820074,1459.460205,"Med-High","VACCMEM","shrub",0.8
"296","00NCe73",2025-06-26,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.12277997,-120.820074,1459.460205,"Med-High","PAXIMYR","shrub",0.2
"297","00NCe73",2025-06-26,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.12277997,-120.820074,1459.460205,"Med-High","RIBELAC","shrub",0.225
"298","00NCe73",2025-06-26,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.12277997,-120.820074,1459.460205,"Med-High","VACCOVL","shrub",0.15
"299","00NCe73",2025-06-26,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.12277997,-120.820074,1459.460205,"Med-High","RIBEACE","shrub",0.05
"300","00NCe73",2025-06-26,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.12277997,-120.820074,1459.460205,"Med-High","LONIUTA","shrub",0.375
"301","00NCe73",2025-06-26,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.12277997,-120.820074,1459.460205,"Med-High","SORBSIT","shrub",0.1
"302","00NCe73",2025-06-26,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.12277997,-120.820074,1459.460205,"Med-High","CORNCAN","herb",1.025
"303","00NCe73",2025-06-26,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.12277997,-120.820074,1459.460205,"Med-High","VALESIT","herb",0.375
"304","00NCe73",2025-06-26,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.12277997,-120.820074,1459.460205,"Med-High","TIARTRI","herb",0.175
"305","00NCe73",2025-06-26,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.12277997,-120.820074,1459.460205,"Med-High","RUBUPED","herb",0.95
"306","00NCe73",2025-06-26,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.12277997,-120.820074,1459.460205,"Med-High","CHIMUMB","shrub",0.25
"307","00NCe73",2025-06-26,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.12277997,-120.820074,1459.460205,"Med-High","STREAMP","herb",0.075
"308","00NCe73",2025-06-26,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.12277997,-120.820074,1459.460205,"Med-High","CHIMMEN","shrub",0.075
"309","00NCe73",2025-06-26,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.12277997,-120.820074,1459.460205,"Med-High","ARNILAT","herb",0.075
"310","00NCe74",2025-08-02,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.12966101,-120.816088,1661.301636,"Med-High","ABIELAS","tree",47
"311","00NCe74",2025-08-02,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.12966101,-120.816088,1661.301636,"Med-High","PICEENG","tree",5.5
"312","00NCe74",2025-08-02,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.12966101,-120.816088,1661.301636,"Med-High","PINUCON","tree",0.25
"313","00NCe74",2025-08-02,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.12966101,-120.816088,1661.301636,"Med-High","POPUBAL","tree",8
"314","00NCe74",2025-08-02,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.12966101,-120.816088,1661.301636,"Med-High","ALNUCRI","shrub",13.25
"315","00NCe74",2025-08-02,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.12966101,-120.816088,1661.301636,"Med-High","RUBUPAR","shrub",19.75
"316","00NCe74",2025-08-02,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.12966101,-120.816088,1661.301636,"Med-High","PAXIMYR","shrub",8
"317","00NCe74",2025-08-02,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.12966101,-120.816088,1661.301636,"Med-High","RIBELAC","shrub",2.5
"318","00NCe74",2025-08-02,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.12966101,-120.816088,1661.301636,"Med-High","LONIUTA","shrub",0.8
"319","00NCe74",2025-08-02,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.12966101,-120.816088,1661.301636,"Med-High","VACCMEM","shrub",3.5
"320","00NCe74",2025-08-02,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.12966101,-120.816088,1661.301636,"Med-High","RIBEVIS","shrub",1.175
"321","00NCe74",2025-08-02,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.12966101,-120.816088,1661.301636,"Med-High","RHODALB","shrub",0.275
"322","00NCe74",2025-08-02,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.12966101,-120.816088,1661.301636,"Med-High","SPIRLUC","shrub",1.625
"323","00NCe74",2025-08-02,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.12966101,-120.816088,1661.301636,"Med-High","VACCSCO","shrub",0.15
"324","00NCe74",2025-08-02,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.12966101,-120.816088,1661.301636,"Med-High","SORBSCO","shrub",0.075
"325","00NCe74",2025-08-02,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.12966101,-120.816088,1661.301636,"Med-High","ANAPMAR","herb",2.25
"326","00NCe74",2025-08-02,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.12966101,-120.816088,1661.301636,"Med-High","EURYCON","herb",2.45
"327","00NCe74",2025-08-02,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.12966101,-120.816088,1661.301636,"Med-High","ARNILAT","herb",3.5
"328","00NCe74",2025-08-02,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.12966101,-120.816088,1661.301636,"Med-High","LUPIARC","herb",1.25
"329","00NCe74",2025-08-02,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.12966101,-120.816088,1661.301636,"Med-High","CHAMANG","herb",0.5
"330","00NCe74",2025-08-02,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.12966101,-120.816088,1661.301636,"Med-High","HIERALB","herb",0.325
"331","00NCe74",2025-08-02,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.12966101,-120.816088,1661.301636,"Med-High","OSMOCHI","herb",0.675
"332","00NCe74",2025-08-02,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.12966101,-120.816088,1661.301636,"Med-High","CLINUNI","herb",3.25
"333","00NCe74",2025-08-02,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.12966101,-120.816088,1661.301636,"Med-High","GALITRF","herb",0.3
"334","00NCe74",2025-08-02,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.12966101,-120.816088,1661.301636,"Med-High","THALOCC","herb",1.25
"335","00NCe74",2025-08-02,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.12966101,-120.816088,1661.301636,"Med-High","ACTARUB","herb",0.25
"336","00NCe74",2025-08-02,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.12966101,-120.816088,1661.301636,"Med-High","RUBULAS","herb",0.35
"337","00NCe74",2025-08-02,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.12966101,-120.816088,1661.301636,"Med-High","SYMPFOL","herb",0.15
"338","00NCe74",2025-08-02,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.12966101,-120.816088,1661.301636,"Med-High","MAIASTE","herb",0.925
"339","00NCe74",2025-08-02,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.12966101,-120.816088,1661.301636,"Med-High","ARNICOR","herb",0.2
"340","00NCe74",2025-08-02,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.12966101,-120.816088,1661.301636,"Med-High","PEDIRAC","herb",0.025
"341","00NCe74",2025-08-02,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.12966101,-120.816088,1661.301636,"Med-High","ANGEARG","herb",0.25
"342","00NCe74",2025-08-02,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.12966101,-120.816088,1661.301636,"Med-High","TIARTRI","herb",0.075
"343","00NCe74",2025-08-02,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.12966101,-120.816088,1661.301636,"Med-High","GOODOBL","herb",0.075
"344","00NCe74",2025-08-02,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.12966101,-120.816088,1661.301636,"Med-High","FRAGVIR","herb",0.25
"345","00NCe74",2025-08-02,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.12966101,-120.816088,1661.301636,"Med-High","AQUIFOR","herb",0.025
"346","00NCe74",2025-08-02,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.12966101,-120.816088,1661.301636,"Med-High","TRIFHYB","herb",0.025
"347","00NCe74",2025-08-02,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.12966101,-120.816088,1661.301636,"Med-High","ORTHSEC","herb",0.075
"348","00NCe75",2025-08-02,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.13137302,-120.821337,1786.920776,"Med-High","ABIELAS","tree",52.75
"349","00NCe75",2025-08-02,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.13137302,-120.821337,1786.920776,"Med-High","PICEENG","tree",2.025
"350","00NCe75",2025-08-02,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.13137302,-120.821337,1786.920776,"Med-High","RHODALB","shrub",26
"351","00NCe75",2025-08-02,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.13137302,-120.821337,1786.920776,"Med-High","VACCMEM","shrub",9.25
"352","00NCe75",2025-08-02,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.13137302,-120.821337,1786.920776,"Med-High","VACCSCO","shrub",1.725
"353","00NCe75",2025-08-02,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.13137302,-120.821337,1786.920776,"Med-High","RIBEACE","shrub",0.1
"354","00NCe75",2025-08-02,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.13137302,-120.821337,1786.920776,"Med-High","RIBELAC","shrub",1
"355","00NCe75",2025-08-02,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.13137302,-120.821337,1786.920776,"Med-High","SORBSCO","shrub",1.55
"356","00NCe75",2025-08-02,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.13137302,-120.821337,1786.920776,"Med-High","PAXIMYR","shrub",0.2
"357","00NCe75",2025-08-02,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.13137302,-120.821337,1786.920776,"Med-High","LONIUTA","shrub",0.1
"358","00NCe75",2025-08-02,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.13137302,-120.821337,1786.920776,"Med-High","SORBSIT","shrub",0.075
"359","00NCe75",2025-08-02,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.13137302,-120.821337,1786.920776,"Med-High","VALESIT","herb",4.25
"360","00NCe75",2025-08-02,"NCBG_ESSFplots",2000-10-01,"jpstamp",49.13137302,-120.821337,1786.920776,"Med-High","LUPIARC","herb",1.25
