"","PlotNumber","Date2025","ProjectID","DateOriginal","SiteSurveyor","2019Plot","ErrorPlot","WaypointNumber","Latitude","Longitude","Elevation","SlopeGradient","Aspect","MesoSlopePosition","SurfaceShape","Photo","RelocationConfidence","SiteNotes","CanopyCoverQ1","CanopyCoverQ2","CanopyCoverQ3","CanopyCoverQ4","AverageCanopyCover","Species","Latin_name","Functional_group","CoverAQ1","CoverAQ2","CoverAQ3","CoverAQ4","AverageCoverA","CoverB1Q1","CoverB1Q2","CoverB1Q3","CoverB1Q4","AverageCoverB1","CoverB2Q1","CoverB2Q2","CoverB2Q3","CoverB2Q4","AverageCoverB2","TotalBQ1","TotalBQ2","TotalBQ3","TotalBQ4","AverageTotalB","CoverCQ1","CoverCQ2","CoverCQ3","CoverCQ4","AverageCoverC","MossCoverQ1","MossCoverQ2","MossCoverQ3","MossCoverQ4","AverageMossCover","GrassCoverQ1","GrassCoverQ2","GrassCoverQ3","GrassCoverQ4","AverageGrassCover","VegNotes"
"37","35079",2025-06-28,"BEC-Vancouver",1979-08-15,NA,"N","N",213,49.21568801,-121.026143,736.891357,0,999,"LV","ST","Y","Med-High","Relocation confidence: Med-high. Followed directions provided by the original surveyors to a flood plain area that matched the description. Very wet area, tree composition match/ slope/ aspect/ elevation. Lat/long incorrect but they did not match the very specific directions provided. Lots of tree fall, few populus standing dead, some old growth trees. Dense herb layer, slightly dense shrub layer.",29,90,55,39,53.25,"ACTARUB","Actaea rubra","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.5,0,0,0.125,65,35,20,70,47.5,0,0,0,0,"0","Dead POPUTRI in plot, many dead snags (old growth)"
"38","35079",2025-06-28,"BEC-Vancouver",1979-08-15,NA,"N","N",213,49.21568801,-121.026143,736.891357,0,999,"LV","ST","Y","Med-High","Relocation confidence: Med-high. Followed directions provided by the original surveyors to a flood plain area that matched the description. Very wet area, tree composition match/ slope/ aspect/ elevation. Lat/long incorrect but they did not match the very specific directions provided. Lots of tree fall, few populus standing dead, some old growth trees. Dense herb layer, slightly dense shrub layer.",29,90,55,39,53.25,"PYROASA","Pyrola asarifolia","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.4,0,1,1.1,65,35,20,70,47.5,0,0,0,0,"0","Dead POPUTRI in plot, many dead snags (old growth)"
"39","35079",2025-06-28,"BEC-Vancouver",1979-08-15,NA,"N","N",213,49.21568801,-121.026143,736.891357,0,999,"LV","ST","Y","Med-High","Relocation confidence: Med-high. Followed directions provided by the original surveyors to a flood plain area that matched the description. Very wet area, tree composition match/ slope/ aspect/ elevation. Lat/long incorrect but they did not match the very specific directions provided. Lots of tree fall, few populus standing dead, some old growth trees. Dense herb layer, slightly dense shrub layer.",29,90,55,39,53.25,"GALIAPA","Galium aparine","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.4,1,0.85,65,35,20,70,47.5,0,0,0,0,"0","Dead POPUTRI in plot, many dead snags (old growth)"
"40","35079",2025-06-28,"BEC-Vancouver",1979-08-15,NA,"N","N",213,49.21568801,-121.026143,736.891357,0,999,"LV","ST","Y","Med-High","Relocation confidence: Med-high. Followed directions provided by the original surveyors to a flood plain area that matched the description. Very wet area, tree composition match/ slope/ aspect/ elevation. Lat/long incorrect but they did not match the very specific directions provided. Lots of tree fall, few populus standing dead, some old growth trees. Dense herb layer, slightly dense shrub layer.",29,90,55,39,53.25,"ORTHSEC","Orthilia secunda","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0.3,0.3,0.275,65,35,20,70,47.5,0,0,0,0,"0","Dead POPUTRI in plot, many dead snags (old growth)"
"41","35079",2025-06-28,"BEC-Vancouver",1979-08-15,NA,"N","N",213,49.21568801,-121.026143,736.891357,0,999,"LV","ST","Y","Med-High","Relocation confidence: Med-high. Followed directions provided by the original surveyors to a flood plain area that matched the description. Very wet area, tree composition match/ slope/ aspect/ elevation. Lat/long incorrect but they did not match the very specific directions provided. Lots of tree fall, few populus standing dead, some old growth trees. Dense herb layer, slightly dense shrub layer.",29,90,55,39,53.25,"CHIMMEN","Chimaphila menziesii","shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,0,0.025,65,35,20,70,47.5,0,0,0,0,"0","Dead POPUTRI in plot, many dead snags (old growth)"
"42","35079",2025-06-28,"BEC-Vancouver",1979-08-15,NA,"N","N",213,49.21568801,-121.026143,736.891357,0,999,"LV","ST","Y","Med-High","Relocation confidence: Med-high. Followed directions provided by the original surveyors to a flood plain area that matched the description. Very wet area, tree composition match/ slope/ aspect/ elevation. Lat/long incorrect but they did not match the very specific directions provided. Lots of tree fall, few populus standing dead, some old growth trees. Dense herb layer, slightly dense shrub layer.",29,90,55,39,53.25,"CYSTFRA","Cystopteris fragilis","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.2,0,0,0.05,65,35,20,70,47.5,0,0,0,0,"0","Dead POPUTRI in plot, many dead snags (old growth)"
"43","35079",2025-06-28,"BEC-Vancouver",1979-08-15,NA,"N","N",213,49.21568801,-121.026143,736.891357,0,999,"LV","ST","Y","Med-High","Relocation confidence: Med-high. Followed directions provided by the original surveyors to a flood plain area that matched the description. Very wet area, tree composition match/ slope/ aspect/ elevation. Lat/long incorrect but they did not match the very specific directions provided. Lots of tree fall, few populus standing dead, some old growth trees. Dense herb layer, slightly dense shrub layer.",29,90,55,39,53.25,"ANEMGRA","Anemonoides grayi","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.2,0.2,0.1,65,35,20,70,47.5,0,0,0,0,"0","Dead POPUTRI in plot, many dead snags (old growth)"
"44","35079",2025-06-28,"BEC-Vancouver",1979-08-15,NA,"N","N",213,49.21568801,-121.026143,736.891357,0,999,"LV","ST","Y","Med-High","Relocation confidence: Med-high. Followed directions provided by the original surveyors to a flood plain area that matched the description. Very wet area, tree composition match/ slope/ aspect/ elevation. Lat/long incorrect but they did not match the very specific directions provided. Lots of tree fall, few populus standing dead, some old growth trees. Dense herb layer, slightly dense shrub layer.",29,90,55,39,53.25,"CORATRI","Corallorhiza trifida","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,0,0.025,65,35,20,70,47.5,0,0,0,0,"0","Dead POPUTRI in plot, many dead snags (old growth)"
"45","35179",2025-06-10,"BEC-Vancouver",1979-08-14,NA,"N","N",186,49.08049897,-120.813113,1246.216553,0,999,"LV","ST","Y","High","Relocation confidence: High. In a depression ~15m N off of Hwy 3. Not located at exact lat/long but we followed location notes that matched the site description. Slightly closer to the highway than the lat/long provided.",12,10,15,26,15.75,"ABIELAS","Abies lasiocarpa","tree",5,5,1,4,3.75,8,0,0,0,2,2.5,0,0,3,1.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,18,2,1,5.5,7,3,1,4,NA,NA
"46","35179",2025-06-10,"BEC-Vancouver",1979-08-14,NA,"N","N",186,49.08049897,-120.813113,1246.216553,0,999,"LV","ST","Y","High","Relocation confidence: High. In a depression ~15m N off of Hwy 3. Not located at exact lat/long but we followed location notes that matched the site description. Slightly closer to the highway than the lat/long provided.",12,10,15,26,15.75,"PICEENG","Picea engelmannii","tree",10,8,14,30,15.5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,18,2,1,5.5,7,3,1,4,NA,NA
"47","35179",2025-06-10,"BEC-Vancouver",1979-08-14,NA,"N","N",186,49.08049897,-120.813113,1246.216553,0,999,"LV","ST","Y","High","Relocation confidence: High. In a depression ~15m N off of Hwy 3. Not located at exact lat/long but we followed location notes that matched the site description. Slightly closer to the highway than the lat/long provided.",12,10,15,26,15.75,"TSUGHET","Tsuga heterophylla","tree",0,0,0,0,0,0,0,0,0,0,0,0,7,0,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,18,2,1,5.5,7,3,1,4,NA,NA
"48","35179",2025-06-10,"BEC-Vancouver",1979-08-14,NA,"N","N",186,49.08049897,-120.813113,1246.216553,0,999,"LV","ST","Y","High","Relocation confidence: High. In a depression ~15m N off of Hwy 3. Not located at exact lat/long but we followed location notes that matched the site description. Slightly closer to the highway than the lat/long provided.",12,10,15,26,15.75,"ABIEAMA","Abies amabilis","tree",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,18,2,1,5.5,7,3,1,4,NA,NA
"49","35179",2025-06-10,"BEC-Vancouver",1979-08-14,NA,"N","N",186,49.08049897,-120.813113,1246.216553,0,999,"LV","ST","Y","High","Relocation confidence: High. In a depression ~15m N off of Hwy 3. Not located at exact lat/long but we followed location notes that matched the site description. Slightly closer to the highway than the lat/long provided.",12,10,15,26,15.75,"PAXIMYR","Paxistima myrsinites","shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,25,35,22,33,NA,NA,NA,NA,NA,1,18,2,1,5.5,7,3,1,4,NA,NA
"50","35179",2025-06-10,"BEC-Vancouver",1979-08-14,NA,"N","N",186,49.08049897,-120.813113,1246.216553,0,999,"LV","ST","Y","High","Relocation confidence: High. In a depression ~15m N off of Hwy 3. Not located at exact lat/long but we followed location notes that matched the site description. Slightly closer to the highway than the lat/long provided.",12,10,15,26,15.75,"VACCSCO","Vaccinium scoparium","shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,3.5,1,1,1.525,NA,NA,NA,NA,NA,1,18,2,1,5.5,7,3,1,4,NA,NA
"51","35179",2025-06-10,"BEC-Vancouver",1979-08-14,NA,"N","N",186,49.08049897,-120.813113,1246.216553,0,999,"LV","ST","Y","High","Relocation confidence: High. In a depression ~15m N off of Hwy 3. Not located at exact lat/long but we followed location notes that matched the site description. Slightly closer to the highway than the lat/long provided.",12,10,15,26,15.75,"VACCMEM","Vaccinium membranaceum","shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,40,9,5,15.5,NA,NA,NA,NA,NA,1,18,2,1,5.5,7,3,1,4,NA,NA
"52","35179",2025-06-10,"BEC-Vancouver",1979-08-14,NA,"N","N",186,49.08049897,-120.813113,1246.216553,0,999,"LV","ST","Y","High","Relocation confidence: High. In a depression ~15m N off of Hwy 3. Not located at exact lat/long but we followed location notes that matched the site description. Slightly closer to the highway than the lat/long provided.",12,10,15,26,15.75,"LONIUTA","Lonicera utahensis","shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,30,4,5,11.25,NA,NA,NA,NA,NA,1,18,2,1,5.5,7,3,1,4,NA,NA
"53","35179",2025-06-10,"BEC-Vancouver",1979-08-14,NA,"N","N",186,49.08049897,-120.813113,1246.216553,0,999,"LV","ST","Y","High","Relocation confidence: High. In a depression ~15m N off of Hwy 3. Not located at exact lat/long but we followed location notes that matched the site description. Slightly closer to the highway than the lat/long provided.",12,10,15,26,15.75,"RIBELAC","Ribes lacustre","shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,3,0.5,6,2.5,NA,NA,NA,NA,NA,1,18,2,1,5.5,7,3,1,4,NA,NA
"54","35179",2025-06-10,"BEC-Vancouver",1979-08-14,NA,"N","N",186,49.08049897,-120.813113,1246.216553,0,999,"LV","ST","Y","High","Relocation confidence: High. In a depression ~15m N off of Hwy 3. Not located at exact lat/long but we followed location notes that matched the site description. Slightly closer to the highway than the lat/long provided.",12,10,15,26,15.75,"AMELALN","Amelanchier alnifolia","shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.5,0.4,1,0.475,NA,NA,NA,NA,NA,1,18,2,1,5.5,7,3,1,4,NA,NA
"55","35179",2025-06-10,"BEC-Vancouver",1979-08-14,NA,"N","N",186,49.08049897,-120.813113,1246.216553,0,999,"LV","ST","Y","High","Relocation confidence: High. In a depression ~15m N off of Hwy 3. Not located at exact lat/long but we followed location notes that matched the site description. Slightly closer to the highway than the lat/long provided.",12,10,15,26,15.75,"RUBUPAR","Rubus parviflorus","shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.3,0.7,2,1,NA,NA,NA,NA,NA,1,18,2,1,5.5,7,3,1,4,NA,NA
"56","35179",2025-06-10,"BEC-Vancouver",1979-08-14,NA,"N","N",186,49.08049897,-120.813113,1246.216553,0,999,"LV","ST","Y","High","Relocation confidence: High. In a depression ~15m N off of Hwy 3. Not located at exact lat/long but we followed location notes that matched the site description. Slightly closer to the highway than the lat/long provided.",12,10,15,26,15.75,"LONIINV","Lonicera involucrata","shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.2,0.3,0.375,NA,NA,NA,NA,NA,1,18,2,1,5.5,7,3,1,4,NA,NA
"57","35179",2025-06-10,"BEC-Vancouver",1979-08-14,NA,"N","N",186,49.08049897,-120.813113,1246.216553,0,999,"LV","ST","Y","High","Relocation confidence: High. In a depression ~15m N off of Hwy 3. Not located at exact lat/long but we followed location notes that matched the site description. Slightly closer to the highway than the lat/long provided.",12,10,15,26,15.75,"SPIREA SP.","Spirea spp.","shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,2,0.4,1,5.85,NA,NA,NA,NA,NA,1,18,2,1,5.5,7,3,1,4,NA,NA
"58","35179",2025-06-10,"BEC-Vancouver",1979-08-14,NA,"N","N",186,49.08049897,-120.813113,1246.216553,0,999,"LV","ST","Y","High","Relocation confidence: High. In a depression ~15m N off of Hwy 3. Not located at exact lat/long but we followed location notes that matched the site description. Slightly closer to the highway than the lat/long provided.",12,10,15,26,15.75,"RHODALB","Rhododendron albiflorum","shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,0,4,2.25,NA,NA,NA,NA,NA,1,18,2,1,5.5,7,3,1,4,NA,NA
"59","35179",2025-06-10,"BEC-Vancouver",1979-08-14,NA,"N","N",186,49.08049897,-120.813113,1246.216553,0,999,"LV","ST","Y","High","Relocation confidence: High. In a depression ~15m N off of Hwy 3. Not located at exact lat/long but we followed location notes that matched the site description. Slightly closer to the highway than the lat/long provided.",12,10,15,26,15.75,"JUNICOM","Juniperus communis","shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,1.25,NA,NA,NA,NA,NA,1,18,2,1,5.5,7,3,1,4,NA,NA
"60","35179",2025-06-10,"BEC-Vancouver",1979-08-14,NA,"N","N",186,49.08049897,-120.813113,1246.216553,0,999,"LV","ST","Y","High","Relocation confidence: High. In a depression ~15m N off of Hwy 3. Not located at exact lat/long but we followed location notes that matched the site description. Slightly closer to the highway than the lat/long provided.",12,10,15,26,15.75,"SORBSCO","Sorbus scopulina","shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.3,0.2,0,0.15,NA,NA,NA,NA,NA,1,18,2,1,5.5,7,3,1,4,NA,NA
"61","35179",2025-06-10,"BEC-Vancouver",1979-08-14,NA,"N","N",186,49.08049897,-120.813113,1246.216553,0,999,"LV","ST","Y","High","Relocation confidence: High. In a depression ~15m N off of Hwy 3. Not located at exact lat/long but we followed location notes that matched the site description. Slightly closer to the highway than the lat/long provided.",12,10,15,26,15.75,"VIBUEDU","Viburnum edule","shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.6,0,0.2,0.2,NA,NA,NA,NA,NA,1,18,2,1,5.5,7,3,1,4,NA,NA
"62","35179",2025-06-10,"BEC-Vancouver",1979-08-14,NA,"N","N",186,49.08049897,-120.813113,1246.216553,0,999,"LV","ST","Y","High","Relocation confidence: High. In a depression ~15m N off of Hwy 3. Not located at exact lat/long but we followed location notes that matched the site description. Slightly closer to the highway than the lat/long provided.",12,10,15,26,15.75,"ACERGLA","Acer glabrum","shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.2,0,0.05,NA,NA,NA,NA,NA,1,18,2,1,5.5,7,3,1,4,NA,NA
"63","35179",2025-06-10,"BEC-Vancouver",1979-08-14,NA,"N","N",186,49.08049897,-120.813113,1246.216553,0,999,"LV","ST","Y","High","Relocation confidence: High. In a depression ~15m N off of Hwy 3. Not located at exact lat/long but we followed location notes that matched the site description. Slightly closer to the highway than the lat/long provided.",12,10,15,26,15.75,"SORBSIT","Sorbus sitchensis","shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.2,0.5,0.175,NA,NA,NA,NA,NA,1,18,2,1,5.5,7,3,1,4,NA,NA
"64","35179",2025-06-10,"BEC-Vancouver",1979-08-14,NA,"N","N",186,49.08049897,-120.813113,1246.216553,0,999,"LV","ST","Y","High","Relocation confidence: High. In a depression ~15m N off of Hwy 3. Not located at exact lat/long but we followed location notes that matched the site description. Slightly closer to the highway than the lat/long provided.",12,10,15,26,15.75,"ALNUCRI","Alnus crispa","shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,20,0,5,NA,NA,NA,NA,NA,1,18,2,1,5.5,7,3,1,4,NA,NA
"65","35179",2025-06-10,"BEC-Vancouver",1979-08-14,NA,"N","N",186,49.08049897,-120.813113,1246.216553,0,999,"LV","ST","Y","High","Relocation confidence: High. In a depression ~15m N off of Hwy 3. Not located at exact lat/long but we followed location notes that matched the site description. Slightly closer to the highway than the lat/long provided.",12,10,15,26,15.75,"STRELAN","Streptopus lanceolatus","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.1,0,0.2,0.2,1,18,2,1,5.5,7,3,1,4,NA,NA
"66","35179",2025-06-10,"BEC-Vancouver",1979-08-14,NA,"N","N",186,49.08049897,-120.813113,1246.216553,0,999,"LV","ST","Y","High","Relocation confidence: High. In a depression ~15m N off of Hwy 3. Not located at exact lat/long but we followed location notes that matched the site description. Slightly closer to the highway than the lat/long provided.",12,10,15,26,15.75,"MAIARAC","Maianthemum racemosum","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,0.1,0.2,0.225,1,18,2,1,5.5,7,3,1,4,NA,NA
"67","35179",2025-06-10,"BEC-Vancouver",1979-08-14,NA,"N","N",186,49.08049897,-120.813113,1246.216553,0,999,"LV","ST","Y","High","Relocation confidence: High. In a depression ~15m N off of Hwy 3. Not located at exact lat/long but we followed location notes that matched the site description. Slightly closer to the highway than the lat/long provided.",12,10,15,26,15.75,"PYROASA","Pyrola asarifolia","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,0,0.025,1,18,2,1,5.5,7,3,1,4,NA,NA
"68","35179",2025-06-10,"BEC-Vancouver",1979-08-14,NA,"N","N",186,49.08049897,-120.813113,1246.216553,0,999,"LV","ST","Y","High","Relocation confidence: High. In a depression ~15m N off of Hwy 3. Not located at exact lat/long but we followed location notes that matched the site description. Slightly closer to the highway than the lat/long provided.",12,10,15,26,15.75,"CLINUNI","Clintonia uniflora","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,6,5.5,1,18,2,1,5.5,7,3,1,4,NA,NA
"69","35179",2025-06-10,"BEC-Vancouver",1979-08-14,NA,"N","N",186,49.08049897,-120.813113,1246.216553,0,999,"LV","ST","Y","High","Relocation confidence: High. In a depression ~15m N off of Hwy 3. Not located at exact lat/long but we followed location notes that matched the site description. Slightly closer to the highway than the lat/long provided.",12,10,15,26,15.75,"CORNCAN","Cornus canadensis","herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,3,3,3.5,1,18,2,1,5.5,7,3,1,4,NA,NA
