"","PlotNumber","ProjectID","Latitude","Longitude","Elevation","Year","SiteSurveyor","Species","Cover","present","Functional_group"
"219","00NCe79","NCBG_ESSFplots",49.08811762,-120.9446303,1790,2000,"jpstamp","VACCMEM",45,1,"shrub"
"220","00NCe79","NCBG_ESSFplots",49.08811762,-120.9446303,1790,2000,"jpstamp","VACCSCO",1,1,"shrub"
"221","00NCe79","NCBG_ESSFplots",49.08811762,-120.9446303,1790,2000,"jpstamp","VALESIT",15,1,"herb"
"222","00NCe79","NCBG_ESSFplots",49.08811762,-120.9446303,1790,2000,"jpstamp","VERAVIR",0,0,"herb"
"223","00NCe82","NCBG_ESSFplots",49.04462405,-120.9646257,1810,2000,"jpstamp","ABIEAMA",0,0,"tree"
"224","00NCe82","NCBG_ESSFplots",49.04462405,-120.9646257,1810,2000,"jpstamp","ABIELAS",1.100000001,1,"tree"
"225","00NCe82","NCBG_ESSFplots",49.04462405,-120.9646257,1810,2000,"jpstamp","AMELALN",0,0,"shrub"
"226","00NCe82","NCBG_ESSFplots",49.04462405,-120.9646257,1810,2000,"jpstamp","ARNILAT",1,1,"herb"
"227","00NCe82","NCBG_ESSFplots",49.04462405,-120.9646257,1810,2000,"jpstamp","CHAMANG",0,0,"herb"
"228","00NCe82","NCBG_ESSFplots",49.04462405,-120.9646257,1810,2000,"jpstamp","CHIMUMB",0,0,"shrub"
"229","00NCe82","NCBG_ESSFplots",49.04462405,-120.9646257,1810,2000,"jpstamp","CLINUNI",0,0,"herb"
"230","00NCe82","NCBG_ESSFplots",49.04462405,-120.9646257,1810,2000,"jpstamp","CORNCAN",0,0,"herb"
"231","00NCe82","NCBG_ESSFplots",49.04462405,-120.9646257,1810,2000,"jpstamp","FRAGVIR",1,1,"herb"
"232","00NCe82","NCBG_ESSFplots",49.04462405,-120.9646257,1810,2000,"jpstamp","GOODOBL",0,0,"herb"
"233","00NCe82","NCBG_ESSFplots",49.04462405,-120.9646257,1810,2000,"jpstamp","HERAMAX",2,1,"herb"
"234","00NCe82","NCBG_ESSFplots",49.04462405,-120.9646257,1810,2000,"jpstamp","LINNBOR",0,0,"shrub"
"235","00NCe82","NCBG_ESSFplots",49.04462405,-120.9646257,1810,2000,"jpstamp","LONIUTA",0,0,"shrub"
"236","00NCe82","NCBG_ESSFplots",49.04462405,-120.9646257,1810,2000,"jpstamp","LUPIARC",5,1,"herb"
"237","00NCe82","NCBG_ESSFplots",49.04462405,-120.9646257,1810,2000,"jpstamp","ORTHSEC",0,0,"herb"
"238","00NCe82","NCBG_ESSFplots",49.04462405,-120.9646257,1810,2000,"jpstamp","PAXIMYR",0,0,"shrub"
"239","00NCe82","NCBG_ESSFplots",49.04462405,-120.9646257,1810,2000,"jpstamp","PHLODIF",0,0,"herb"
"240","00NCe82","NCBG_ESSFplots",49.04462405,-120.9646257,1810,2000,"jpstamp","PICEENG",1.100000001,1,"tree"
"241","00NCe82","NCBG_ESSFplots",49.04462405,-120.9646257,1810,2000,"jpstamp","PINUCON",0,0,"tree"
"242","00NCe82","NCBG_ESSFplots",49.04462405,-120.9646257,1810,2000,"jpstamp","PSEUMEN",0,0,"tree"
"243","00NCe82","NCBG_ESSFplots",49.04462405,-120.9646257,1810,2000,"jpstamp","PYROASA",0,0,"herb"
"244","00NCe82","NCBG_ESSFplots",49.04462405,-120.9646257,1810,2000,"jpstamp","RHODALB",15,1,"shrub"
"245","00NCe82","NCBG_ESSFplots",49.04462405,-120.9646257,1810,2000,"jpstamp","RIBEACE",2,1,"shrub"
"246","00NCe82","NCBG_ESSFplots",49.04462405,-120.9646257,1810,2000,"jpstamp","RIBELAC",0,0,"shrub"
"247","00NCe82","NCBG_ESSFplots",49.04462405,-120.9646257,1810,2000,"jpstamp","RUBUPAR",0,0,"shrub"
"248","00NCe82","NCBG_ESSFplots",49.04462405,-120.9646257,1810,2000,"jpstamp","RUBUPED",0,0,"herb"
"249","00NCe82","NCBG_ESSFplots",49.04462405,-120.9646257,1810,2000,"jpstamp","SORBSCO",0,0,"shrub"
"250","00NCe82","NCBG_ESSFplots",49.04462405,-120.9646257,1810,2000,"jpstamp","SORBSIT",0,0,"shrub"
"251","00NCe82","NCBG_ESSFplots",49.04462405,-120.9646257,1810,2000,"jpstamp","SPIRLUC",0,0,"shrub"
"252","00NCe82","NCBG_ESSFplots",49.04462405,-120.9646257,1810,2000,"jpstamp","THALOCC",0,0,"herb"
"253","00NCe82","NCBG_ESSFplots",49.04462405,-120.9646257,1810,2000,"jpstamp","THUJPLI",0,0,"tree"
"254","00NCe82","NCBG_ESSFplots",49.04462405,-120.9646257,1810,2000,"jpstamp","TIARTRI",0,0,"herb"
"255","00NCe82","NCBG_ESSFplots",49.04462405,-120.9646257,1810,2000,"jpstamp","TSUGHET",0,0,"tree"
"256","00NCe82","NCBG_ESSFplots",49.04462405,-120.9646257,1810,2000,"jpstamp","VACCMEM",15,1,"shrub"
"257","00NCe82","NCBG_ESSFplots",49.04462405,-120.9646257,1810,2000,"jpstamp","VACCSCO",8,1,"shrub"
"258","00NCe82","NCBG_ESSFplots",49.04462405,-120.9646257,1810,2000,"jpstamp","VALESIT",5,1,"herb"
"259","00NCe82","NCBG_ESSFplots",49.04462405,-120.9646257,1810,2000,"jpstamp","VERAVIR",1,1,"herb"
"260","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","ABIEAMA",0,0,"tree"
"261","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","ABIELAS",0,0,"tree"
"262","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","AMELALN",0,0,"shrub"
"263","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","ARNILAT",0,0,"herb"
"264","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","CHAMANG",0,0,"herb"
"265","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","CHIMUMB",0,0,"shrub"
"266","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","CLINUNI",0,0,"herb"
"267","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","CORNCAN",0,0,"herb"
"268","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","FRAGVIR",0,0,"herb"
"269","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","GOODOBL",0,0,"herb"
"270","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","HERAMAX",8,1,"herb"
"271","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","LINNBOR",0,0,"shrub"
"272","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","LONIUTA",0,0,"shrub"
"273","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","LUPIARC",15,1,"herb"
"274","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","ORTHSEC",0,0,"herb"
"275","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","PAXIMYR",0,0,"shrub"
"276","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","PHLODIF",0,0,"herb"
"277","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","PICEENG",0,0,"tree"
"278","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","PINUCON",0,0,"tree"
"279","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","PSEUMEN",0,0,"tree"
"280","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","PYROASA",0,0,"herb"
"281","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","RHODALB",0,0,"shrub"
"282","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","RIBEACE",0,0,"shrub"
"283","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","RIBELAC",0,0,"shrub"
"284","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","RUBUPAR",0,0,"shrub"
"285","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","RUBUPED",0,0,"herb"
"286","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","SORBSCO",0,0,"shrub"
"287","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","SORBSIT",0,0,"shrub"
"288","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","SPIRLUC",0,0,"shrub"
"289","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","THALOCC",0,0,"herb"
"290","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","THUJPLI",0,0,"tree"
"291","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","TIARTRI",0,0,"herb"
"292","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","TSUGHET",0,0,"tree"
"293","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","VACCMEM",0,0,"shrub"
"294","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","VACCSCO",0,0,"shrub"
"295","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","VALESIT",20,1,"herb"
"296","00NCe83","NCBG_ESSFplots",49.0409285,-120.9723988,1800,2000,"jpstamp","VERAVIR",5,1,"herb"
"297","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","ABIEAMA",0,0,"tree"
"298","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","ABIELAS",7,1,"tree"
"299","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","AMELALN",0,0,"shrub"
"300","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","ARNILAT",0,0,"herb"
"301","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","CHAMANG",0,0,"herb"
"302","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","CHIMUMB",0,0,"shrub"
"303","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","CLINUNI",0,0,"herb"
"304","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","CORNCAN",0,0,"herb"
"305","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","FRAGVIR",0,0,"herb"
"306","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","GOODOBL",0,0,"herb"
"307","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","HERAMAX",0,0,"herb"
"308","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","LINNBOR",0,0,"shrub"
"309","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","LONIUTA",0,0,"shrub"
"310","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","LUPIARC",0,0,"herb"
"311","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","ORTHSEC",0,0,"herb"
"312","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","PAXIMYR",0,0,"shrub"
"313","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","PHLODIF",0,0,"herb"
"314","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","PICEENG",0,0,"tree"
"315","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","PINUCON",0,0,"tree"
"316","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","PSEUMEN",0,0,"tree"
"317","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","PYROASA",0,0,"herb"
"318","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","RHODALB",0,0,"shrub"
"319","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","RIBEACE",0,0,"shrub"
"320","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","RIBELAC",0,0,"shrub"
"321","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","RUBUPAR",0,0,"shrub"
"322","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","RUBUPED",0,0,"herb"
"323","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","SORBSCO",0,0,"shrub"
"324","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","SORBSIT",0,0,"shrub"
"325","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","SPIRLUC",0,0,"shrub"
"326","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","THALOCC",0,0,"herb"
"327","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","THUJPLI",0,0,"tree"
"328","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","TIARTRI",0,0,"herb"
"329","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","TSUGHET",0,0,"tree"
"330","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","VACCMEM",0,0,"shrub"
"331","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","VACCSCO",0,0,"shrub"
"332","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","VALESIT",10,1,"herb"
"333","00NCe84","NCBG_ESSFplots",49.04042506,-120.9724193,685,2000,"jpstamp","VERAVIR",0.100000001,1,"herb"
"334","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","ABIEAMA",0,0,"tree"
"335","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","ABIELAS",0,0,"tree"
"336","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","AMELALN",0,0,"shrub"
"337","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","ARNILAT",0,0,"herb"
"338","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","CHAMANG",0,0,"herb"
"339","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","CHIMUMB",0,0,"shrub"
"340","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","CLINUNI",0,0,"herb"
"341","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","CORNCAN",0,0,"herb"
"342","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","FRAGVIR",0,0,"herb"
"343","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","GOODOBL",0,0,"herb"
"344","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","HERAMAX",15,1,"herb"
"345","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","LINNBOR",0,0,"shrub"
"346","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","LONIUTA",0,0,"shrub"
"347","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","LUPIARC",4,1,"herb"
"348","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","ORTHSEC",0,0,"herb"
"349","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","PAXIMYR",0,0,"shrub"
"350","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","PHLODIF",0,0,"herb"
"351","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","PICEENG",0,0,"tree"
"352","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","PINUCON",0,0,"tree"
"353","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","PSEUMEN",0,0,"tree"
"354","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","PYROASA",0,0,"herb"
"355","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","RHODALB",0,0,"shrub"
"356","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","RIBEACE",4,1,"shrub"
"357","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","RIBELAC",0,0,"shrub"
"358","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","RUBUPAR",0,0,"shrub"
"359","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","RUBUPED",0,0,"herb"
"360","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","SORBSCO",0,0,"shrub"
"361","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","SORBSIT",1,1,"shrub"
"362","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","SPIRLUC",0,0,"shrub"
"363","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","THALOCC",1,1,"herb"
"364","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","THUJPLI",0,0,"tree"
"365","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","TIARTRI",0,0,"herb"
"366","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","TSUGHET",0,0,"tree"
"367","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","VACCMEM",0,0,"shrub"
"368","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","VACCSCO",0,0,"shrub"
"369","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","VALESIT",0,0,"herb"
"370","00NCe85","NCBG_ESSFplots",49.03686803,-120.9645592,1705,2000,"jpstamp","VERAVIR",15,1,"herb"
"371","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","ABIEAMA",0,0,"tree"
"372","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","ABIELAS",30,1,"tree"
"373","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","AMELALN",0,0,"shrub"
"374","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","ARNILAT",2,1,"herb"
"375","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","CHAMANG",0,0,"herb"
"376","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","CHIMUMB",0,0,"shrub"
"377","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","CLINUNI",0,0,"herb"
"378","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","CORNCAN",0,0,"herb"
"379","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","FRAGVIR",0,0,"herb"
"380","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","GOODOBL",0,0,"herb"
"381","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","HERAMAX",0,0,"herb"
"382","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","LINNBOR",0,0,"shrub"
"383","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","LONIUTA",0,0,"shrub"
"384","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","LUPIARC",2,1,"herb"
"385","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","ORTHSEC",0,0,"herb"
"386","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","PAXIMYR",0,0,"shrub"
"387","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","PHLODIF",0,0,"herb"
"388","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","PICEENG",4,1,"tree"
"389","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","PINUCON",0,0,"tree"
"390","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","PSEUMEN",0,0,"tree"
"391","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","PYROASA",0,0,"herb"
"392","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","RHODALB",0,0,"shrub"
"393","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","RIBEACE",10,1,"shrub"
"394","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","RIBELAC",0,0,"shrub"
"395","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","RUBUPAR",0,0,"shrub"
"396","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","RUBUPED",0,0,"herb"
"397","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","SORBSCO",0,0,"shrub"
"398","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","SORBSIT",2,1,"shrub"
"399","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","SPIRLUC",0,0,"shrub"
"400","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","THALOCC",0,0,"herb"
"401","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","THUJPLI",0,0,"tree"
"402","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","TIARTRI",0,0,"herb"
"403","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","TSUGHET",0,0,"tree"
"404","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","VACCMEM",38,1,"shrub"
"405","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","VACCSCO",0,0,"shrub"
"406","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","VALESIT",25,1,"herb"
"407","00NCe86","NCBG_ESSFplots",49.04063959,-120.9800327,1745,2000,"jpstamp","VERAVIR",0,0,"herb"
"408","00NCe89","NCBG_ESSFplots",49.05549669,-120.9155332,1725,2000,"jpstamp","ABIEAMA",0,0,"tree"
"409","00NCe89","NCBG_ESSFplots",49.05549669,-120.9155332,1725,2000,"jpstamp","ABIELAS",12,1,"tree"
"410","00NCe89","NCBG_ESSFplots",49.05549669,-120.9155332,1725,2000,"jpstamp","AMELALN",0,0,"shrub"
"411","00NCe89","NCBG_ESSFplots",49.05549669,-120.9155332,1725,2000,"jpstamp","ARNILAT",0,0,"herb"
"412","00NCe89","NCBG_ESSFplots",49.05549669,-120.9155332,1725,2000,"jpstamp","CHAMANG",0,0,"herb"
"413","00NCe89","NCBG_ESSFplots",49.05549669,-120.9155332,1725,2000,"jpstamp","CHIMUMB",0,0,"shrub"
"414","00NCe89","NCBG_ESSFplots",49.05549669,-120.9155332,1725,2000,"jpstamp","CLINUNI",0,0,"herb"
"415","00NCe89","NCBG_ESSFplots",49.05549669,-120.9155332,1725,2000,"jpstamp","CORNCAN",0,0,"herb"
"416","00NCe89","NCBG_ESSFplots",49.05549669,-120.9155332,1725,2000,"jpstamp","FRAGVIR",0,0,"herb"
"417","00NCe89","NCBG_ESSFplots",49.05549669,-120.9155332,1725,2000,"jpstamp","GOODOBL",0,0,"herb"
"418","00NCe89","NCBG_ESSFplots",49.05549669,-120.9155332,1725,2000,"jpstamp","HERAMAX",0,0,"herb"
"419","00NCe89","NCBG_ESSFplots",49.05549669,-120.9155332,1725,2000,"jpstamp","LINNBOR",0,0,"shrub"
"420","00NCe89","NCBG_ESSFplots",49.05549669,-120.9155332,1725,2000,"jpstamp","LONIUTA",0,0,"shrub"
"421","00NCe89","NCBG_ESSFplots",49.05549669,-120.9155332,1725,2000,"jpstamp","LUPIARC",10,1,"herb"
"422","00NCe89","NCBG_ESSFplots",49.05549669,-120.9155332,1725,2000,"jpstamp","ORTHSEC",0,0,"herb"
"423","00NCe89","NCBG_ESSFplots",49.05549669,-120.9155332,1725,2000,"jpstamp","PAXIMYR",0,0,"shrub"
"424","00NCe89","NCBG_ESSFplots",49.05549669,-120.9155332,1725,2000,"jpstamp","PHLODIF",0,0,"herb"
"425","00NCe89","NCBG_ESSFplots",49.05549669,-120.9155332,1725,2000,"jpstamp","PICEENG",1,1,"tree"
"426","00NCe89","NCBG_ESSFplots",49.05549669,-120.9155332,1725,2000,"jpstamp","PINUCON",0,0,"tree"
"427","00NCe89","NCBG_ESSFplots",49.05549669,-120.9155332,1725,2000,"jpstamp","PSEUMEN",0,0,"tree"
"428","00NCe89","NCBG_ESSFplots",49.05549669,-120.9155332,1725,2000,"jpstamp","PYROASA",0,0,"herb"
"429","00NCe89","NCBG_ESSFplots",49.05549669,-120.9155332,1725,2000,"jpstamp","RHODALB",45,1,"shrub"
"430","00NCe89","NCBG_ESSFplots",49.05549669,-120.9155332,1725,2000,"jpstamp","RIBEACE",15,1,"shrub"
"431","00NCe89","NCBG_ESSFplots",49.05549669,-120.9155332,1725,2000,"jpstamp","RIBELAC",0,0,"shrub"
"432","00NCe89","NCBG_ESSFplots",49.05549669,-120.9155332,1725,2000,"jpstamp","RUBUPAR",0,0,"shrub"
"433","00NCe89","NCBG_ESSFplots",49.05549669,-120.9155332,1725,2000,"jpstamp","RUBUPED",0,0,"herb"
"434","00NCe89","NCBG_ESSFplots",49.05549669,-120.9155332,1725,2000,"jpstamp","SORBSCO",0,0,"shrub"
"435","00NCe89","NCBG_ESSFplots",49.05549669,-120.9155332,1725,2000,"jpstamp","SORBSIT",2,1,"shrub"
"436","00NCe89","NCBG_ESSFplots",49.05549669,-120.9155332,1725,2000,"jpstamp","SPIRLUC",0,0,"shrub"
"437","00NCe89","NCBG_ESSFplots",49.05549669,-120.9155332,1725,2000,"jpstamp","THALOCC",0,0,"herb"
"438","00NCe89","NCBG_ESSFplots",49.05549669,-120.9155332,1725,2000,"jpstamp","THUJPLI",0,0,"tree"
