"","PlotNumber","ProjectID","Elevation","Year","SiteSurveyor","RelocationConfidence","Species","2019Plot","ErrorPlot","Cover","present"
"1002","12-1929","RCOBEC15",887.190186,2025,"MWR; SCS; HAK","High","THUJPLI","N","N",16,1
"1003","12-1929","RCOBEC15",887.190186,2025,"MWR; SCS; HAK","High","TIARTRI",NA,NA,0,0
"1004","12-1929","RCOBEC15",887.190186,2025,"MWR; SCS; HAK","High","TSUGHET","N","N",69.5,1
"1005","12-1929","RCOBEC15",887.190186,2025,"MWR; SCS; HAK","High","VACCMEM","N","N",6,1
"1006","12-1929","RCOBEC15",887.190186,2025,"MWR; SCS; HAK","High","VACCSCO",NA,NA,0,0
"1007","12-1929","RCOBEC15",887.190186,2025,"MWR; SCS; HAK","High","VALESIT",NA,NA,0,0
"1008","12-1929","RCOBEC15",887.190186,2025,"MWR; SCS; HAK","High","VERAVIR",NA,NA,0,0
"1009","12-2000","BC Parks Manning TEM",1956.121094,2025,"EAC HAK GH","High","ABIEAMA",NA,NA,0,0
"1010","12-2000","BC Parks Manning TEM",1956.121094,2025,"EAC HAK GH","High","ABIELAS","Y","N",9.5,1
"1011","12-2000","BC Parks Manning TEM",1956.121094,2025,"EAC HAK GH","High","AMELALN",NA,NA,0,0
"1012","12-2000","BC Parks Manning TEM",1956.121094,2025,"EAC HAK GH","High","ARNILAT","Y","N",5,1
"1013","12-2000","BC Parks Manning TEM",1956.121094,2025,"EAC HAK GH","High","CHAMANG","Y","N",0.15,1
"1014","12-2000","BC Parks Manning TEM",1956.121094,2025,"EAC HAK GH","High","CHIMUMB",NA,NA,0,0
"1015","12-2000","BC Parks Manning TEM",1956.121094,2025,"EAC HAK GH","High","CLINUNI",NA,NA,0,0
"1016","12-2000","BC Parks Manning TEM",1956.121094,2025,"EAC HAK GH","High","CORNCAN",NA,NA,0,0
"1017","12-2000","BC Parks Manning TEM",1956.121094,2025,"EAC HAK GH","High","GOODOBL","Y","N",0,1
"1018","12-2000","BC Parks Manning TEM",1956.121094,2025,"EAC HAK GH","High","HERAMAX","Y","N",0,1
"1019","12-2000","BC Parks Manning TEM",1956.121094,2025,"EAC HAK GH","High","LINNBOR",NA,NA,0,0
"1020","12-2000","BC Parks Manning TEM",1956.121094,2025,"EAC HAK GH","High","LONIUTA",NA,NA,0,0
"1021","12-2000","BC Parks Manning TEM",1956.121094,2025,"EAC HAK GH","High","LUPIARC","Y","N",3,1
"1022","12-2000","BC Parks Manning TEM",1956.121094,2025,"EAC HAK GH","High","ORTHSEC","Y","N",0,1
"1023","12-2000","BC Parks Manning TEM",1956.121094,2025,"EAC HAK GH","High","PAXIMYR",NA,NA,0,0
"1024","12-2000","BC Parks Manning TEM",1956.121094,2025,"EAC HAK GH","High","PHLODIF",NA,NA,0,0
"1025","12-2000","BC Parks Manning TEM",1956.121094,2025,"EAC HAK GH","High","PICEENE","Y","N",10.5,1
"1026","12-2000","BC Parks Manning TEM",1956.121094,2025,"EAC HAK GH","High","PINUCON",NA,NA,0,0
"1027","12-2000","BC Parks Manning TEM",1956.121094,2025,"EAC HAK GH","High","PSEUMEN",NA,NA,0,0
"1028","12-2000","BC Parks Manning TEM",1956.121094,2025,"EAC HAK GH","High","PYROASA",NA,NA,0,0
"1029","12-2000","BC Parks Manning TEM",1956.121094,2025,"EAC HAK GH","High","RHODALB",NA,NA,0,0
"1030","12-2000","BC Parks Manning TEM",1956.121094,2025,"EAC HAK GH","High","RIBEACE",NA,NA,0,0
"1031","12-2000","BC Parks Manning TEM",1956.121094,2025,"EAC HAK GH","High","RIBELAC",NA,NA,0,0
"1032","12-2000","BC Parks Manning TEM",1956.121094,2025,"EAC HAK GH","High","RUBUPAR",NA,NA,0,0
"1033","12-2000","BC Parks Manning TEM",1956.121094,2025,"EAC HAK GH","High","RUBUPED",NA,NA,0,0
"1034","12-2000","BC Parks Manning TEM",1956.121094,2025,"EAC HAK GH","High","SORBSCO",NA,NA,0,0
"1035","12-2000","BC Parks Manning TEM",1956.121094,2025,"EAC HAK GH","High","SORBSIT",NA,NA,0,0
"1036","12-2000","BC Parks Manning TEM",1956.121094,2025,"EAC HAK GH","High","SPIRLUC",NA,NA,0,0
"1037","12-2000","BC Parks Manning TEM",1956.121094,2025,"EAC HAK GH","High","THALOCC","Y","N",3.5,1
"1038","12-2000","BC Parks Manning TEM",1956.121094,2025,"EAC HAK GH","High","THUJPLI",NA,NA,0,0
"1039","12-2000","BC Parks Manning TEM",1956.121094,2025,"EAC HAK GH","High","TIARTRI",NA,NA,0,0
"1040","12-2000","BC Parks Manning TEM",1956.121094,2025,"EAC HAK GH","High","TSUGHET",NA,NA,0,0
"1041","12-2000","BC Parks Manning TEM",1956.121094,2025,"EAC HAK GH","High","VACCMEM",NA,NA,0,0
"1042","12-2000","BC Parks Manning TEM",1956.121094,2025,"EAC HAK GH","High","VACCSCO","Y","N",0.35,1
"1043","12-2000","BC Parks Manning TEM",1956.121094,2025,"EAC HAK GH","High","VALESIT","Y","N",26,1
"1044","12-2000","BC Parks Manning TEM",1956.121094,2025,"EAC HAK GH","High","VERAVIR","Y","N",13,1
"1045","14-4311","BC Parks Manning TEM",1130.973145,2025,"GH EAC MM","High","ABIEAMA",NA,NA,0,0
"1046","14-4311","BC Parks Manning TEM",1130.973145,2025,"GH EAC MM","High","ABIELAS","Y","N",0.25,1
"1047","14-4311","BC Parks Manning TEM",1130.973145,2025,"GH EAC MM","High","AMELALN","Y","N",0.9,1
"1048","14-4311","BC Parks Manning TEM",1130.973145,2025,"GH EAC MM","High","ARNILAT",NA,NA,0,0
"1049","14-4311","BC Parks Manning TEM",1130.973145,2025,"GH EAC MM","High","CHAMANG","Y","N",47.5,1
"1050","14-4311","BC Parks Manning TEM",1130.973145,2025,"GH EAC MM","High","CHIMUMB",NA,NA,0,0
"1051","14-4311","BC Parks Manning TEM",1130.973145,2025,"GH EAC MM","High","CLINUNI","Y","N",0.4,1
"1052","14-4311","BC Parks Manning TEM",1130.973145,2025,"GH EAC MM","High","CORNCAN","Y","N",0.6,1
"1053","14-4311","BC Parks Manning TEM",1130.973145,2025,"GH EAC MM","High","GOODOBL",NA,NA,0,0
"1054","14-4311","BC Parks Manning TEM",1130.973145,2025,"GH EAC MM","High","HERAMAX",NA,NA,0,0
"1055","14-4311","BC Parks Manning TEM",1130.973145,2025,"GH EAC MM","High","LINNBOR","Y","N",1.7,1
"1056","14-4311","BC Parks Manning TEM",1130.973145,2025,"GH EAC MM","High","LONIUTA",NA,NA,0,0
"1057","14-4311","BC Parks Manning TEM",1130.973145,2025,"GH EAC MM","High","LUPIARC",NA,NA,0,0
"1058","14-4311","BC Parks Manning TEM",1130.973145,2025,"GH EAC MM","High","ORTHSEC",NA,NA,0,0
"1059","14-4311","BC Parks Manning TEM",1130.973145,2025,"GH EAC MM","High","PAXIMYR",NA,NA,0,0
"1060","14-4311","BC Parks Manning TEM",1130.973145,2025,"GH EAC MM","High","PHLODIF",NA,NA,0,0
"1061","14-4311","BC Parks Manning TEM",1130.973145,2025,"GH EAC MM","High","PICEENE",NA,NA,0,0
"1062","14-4311","BC Parks Manning TEM",1130.973145,2025,"GH EAC MM","High","PINUCON",NA,NA,0,0
"1063","14-4311","BC Parks Manning TEM",1130.973145,2025,"GH EAC MM","High","PSEUMEN",NA,NA,0,0
"1064","14-4311","BC Parks Manning TEM",1130.973145,2025,"GH EAC MM","High","PYROASA",NA,NA,0,0
"1065","14-4311","BC Parks Manning TEM",1130.973145,2025,"GH EAC MM","High","RHODALB",NA,NA,0,0
"1066","14-4311","BC Parks Manning TEM",1130.973145,2025,"GH EAC MM","High","RIBEACE",NA,NA,0,0
"1067","14-4311","BC Parks Manning TEM",1130.973145,2025,"GH EAC MM","High","RIBELAC","Y","N",1,1
"1068","14-4311","BC Parks Manning TEM",1130.973145,2025,"GH EAC MM","High","RUBUPAR","Y","N",9.5,1
"1069","14-4311","BC Parks Manning TEM",1130.973145,2025,"GH EAC MM","High","RUBUPED",NA,NA,0,0
"1070","14-4311","BC Parks Manning TEM",1130.973145,2025,"GH EAC MM","High","SORBSCO","Y","N",0,1
"1071","14-4311","BC Parks Manning TEM",1130.973145,2025,"GH EAC MM","High","SORBSIT",NA,NA,0,0
"1072","14-4311","BC Parks Manning TEM",1130.973145,2025,"GH EAC MM","High","SPIRLUC","Y","N",0.15,1
"1073","14-4311","BC Parks Manning TEM",1130.973145,2025,"GH EAC MM","High","THALOCC",NA,NA,0,0
"1074","14-4311","BC Parks Manning TEM",1130.973145,2025,"GH EAC MM","High","THUJPLI",NA,NA,0,0
"1075","14-4311","BC Parks Manning TEM",1130.973145,2025,"GH EAC MM","High","TIARTRI",NA,NA,0,0
"1076","14-4311","BC Parks Manning TEM",1130.973145,2025,"GH EAC MM","High","TSUGHET",NA,NA,0,0
"1077","14-4311","BC Parks Manning TEM",1130.973145,2025,"GH EAC MM","High","VACCMEM",NA,NA,0,0
"1078","14-4311","BC Parks Manning TEM",1130.973145,2025,"GH EAC MM","High","VACCSCO",NA,NA,0,0
"1079","14-4311","BC Parks Manning TEM",1130.973145,2025,"GH EAC MM","High","VALESIT",NA,NA,0,0
"1080","14-4311","BC Parks Manning TEM",1130.973145,2025,"GH EAC MM","High","VERAVIR","Y","N",0.4,1
"1081","14-4316","BC Parks Manning TEM",1546.151611,2025,"GKH EAC","High","ABIEAMA","Y","N",0.75,1
"1082","14-4316","BC Parks Manning TEM",1546.151611,2025,"GKH EAC","High","ABIELAS","Y","N",34.5,1
"1083","14-4316","BC Parks Manning TEM",1546.151611,2025,"GKH EAC","High","AMELALN",NA,NA,0,0
"1084","14-4316","BC Parks Manning TEM",1546.151611,2025,"GKH EAC","High","ARNILAT","Y","N",3,1
"1085","14-4316","BC Parks Manning TEM",1546.151611,2025,"GKH EAC","High","CHAMANG","Y","N",3.5,1
"1086","14-4316","BC Parks Manning TEM",1546.151611,2025,"GKH EAC","High","CHIMUMB",NA,NA,0,0
"1087","14-4316","BC Parks Manning TEM",1546.151611,2025,"GKH EAC","High","CLINUNI","Y","N",1.7,1
"1088","14-4316","BC Parks Manning TEM",1546.151611,2025,"GKH EAC","High","CORNCAN",NA,NA,0,0
"1089","14-4316","BC Parks Manning TEM",1546.151611,2025,"GKH EAC","High","GOODOBL","Y","N",0.15,1
"1090","14-4316","BC Parks Manning TEM",1546.151611,2025,"GKH EAC","High","HERAMAX","Y","N",1,1
"1091","14-4316","BC Parks Manning TEM",1546.151611,2025,"GKH EAC","High","LINNBOR",NA,NA,0,0
"1092","14-4316","BC Parks Manning TEM",1546.151611,2025,"GKH EAC","High","LONIUTA","Y","N",13,1
"1093","14-4316","BC Parks Manning TEM",1546.151611,2025,"GKH EAC","High","LUPIARC",NA,NA,0,0
"1094","14-4316","BC Parks Manning TEM",1546.151611,2025,"GKH EAC","High","ORTHSEC","Y","N",0.55,1
"1095","14-4316","BC Parks Manning TEM",1546.151611,2025,"GKH EAC","High","PAXIMYR","Y","N",7,1
"1096","14-4316","BC Parks Manning TEM",1546.151611,2025,"GKH EAC","High","PHLODIF",NA,NA,0,0
"1097","14-4316","BC Parks Manning TEM",1546.151611,2025,"GKH EAC","High","PICEENE","Y","N",3,1
"1098","14-4316","BC Parks Manning TEM",1546.151611,2025,"GKH EAC","High","PINUCON",NA,NA,0,0
"1099","14-4316","BC Parks Manning TEM",1546.151611,2025,"GKH EAC","High","PSEUMEN",NA,NA,0,0
"1100","14-4316","BC Parks Manning TEM",1546.151611,2025,"GKH EAC","High","PYROASA","Y","N",0.85,1
"1101","14-4316","BC Parks Manning TEM",1546.151611,2025,"GKH EAC","High","RHODALB","Y","N",4.5,1
"1102","14-4316","BC Parks Manning TEM",1546.151611,2025,"GKH EAC","High","RIBEACE",NA,NA,0,0
"1103","14-4316","BC Parks Manning TEM",1546.151611,2025,"GKH EAC","High","RIBELAC","Y","N",6.5,1
"1104","14-4316","BC Parks Manning TEM",1546.151611,2025,"GKH EAC","High","RUBUPAR","Y","N",44,1
"1105","14-4316","BC Parks Manning TEM",1546.151611,2025,"GKH EAC","High","RUBUPED","Y","N",5,1
"1106","14-4316","BC Parks Manning TEM",1546.151611,2025,"GKH EAC","High","SORBSCO","Y","N",0.25,1
"1107","14-4316","BC Parks Manning TEM",1546.151611,2025,"GKH EAC","High","SORBSIT","Y","N",0.5,1
"1108","14-4316","BC Parks Manning TEM",1546.151611,2025,"GKH EAC","High","SPIRLUC",NA,NA,0,0
"1109","14-4316","BC Parks Manning TEM",1546.151611,2025,"GKH EAC","High","THALOCC","Y","N",14,1
"1110","14-4316","BC Parks Manning TEM",1546.151611,2025,"GKH EAC","High","THUJPLI",NA,NA,0,0
"1111","14-4316","BC Parks Manning TEM",1546.151611,2025,"GKH EAC","High","TIARTRI","Y","N",2,1
"1112","14-4316","BC Parks Manning TEM",1546.151611,2025,"GKH EAC","High","TSUGHET",NA,NA,0,0
"1113","14-4316","BC Parks Manning TEM",1546.151611,2025,"GKH EAC","High","VACCMEM","Y","N",5.5,1
"1114","14-4316","BC Parks Manning TEM",1546.151611,2025,"GKH EAC","High","VACCSCO","Y","N",1,1
"1115","14-4316","BC Parks Manning TEM",1546.151611,2025,"GKH EAC","High","VALESIT","Y","N",29,1
"1116","14-4316","BC Parks Manning TEM",1546.151611,2025,"GKH EAC","High","VERAVIR","Y","N",1.5,1
"1117","14-4317","BC Parks Manning TEM",1554.978394,2025,"GKH EAC","High","ABIEAMA","Y","N",1.5,1
"1118","14-4317","BC Parks Manning TEM",1554.978394,2025,"GKH EAC","High","ABIELAS","Y","N",27,1
"1119","14-4317","BC Parks Manning TEM",1554.978394,2025,"GKH EAC","High","AMELALN","Y","N",1.5,1
"1120","14-4317","BC Parks Manning TEM",1554.978394,2025,"GKH EAC","High","ARNILAT","Y","N",0.5,1
"1121","14-4317","BC Parks Manning TEM",1554.978394,2025,"GKH EAC","High","CHAMANG","Y","N",0.1,1
"1122","14-4317","BC Parks Manning TEM",1554.978394,2025,"GKH EAC","High","CHIMUMB","Y","N",0.3,1
"1123","14-4317","BC Parks Manning TEM",1554.978394,2025,"GKH EAC","High","CLINUNI",NA,NA,0,0
"1124","14-4317","BC Parks Manning TEM",1554.978394,2025,"GKH EAC","High","CORNCAN",NA,NA,0,0
"1125","14-4317","BC Parks Manning TEM",1554.978394,2025,"GKH EAC","High","GOODOBL","Y","N",0.5,1
"1126","14-4317","BC Parks Manning TEM",1554.978394,2025,"GKH EAC","High","HERAMAX",NA,NA,0,0
"1127","14-4317","BC Parks Manning TEM",1554.978394,2025,"GKH EAC","High","LINNBOR",NA,NA,0,0
"1128","14-4317","BC Parks Manning TEM",1554.978394,2025,"GKH EAC","High","LONIUTA","Y","N",1.5,1
"1129","14-4317","BC Parks Manning TEM",1554.978394,2025,"GKH EAC","High","LUPIARC","Y","N",8.5,1
"1130","14-4317","BC Parks Manning TEM",1554.978394,2025,"GKH EAC","High","ORTHSEC","Y","N",2,1
"1131","14-4317","BC Parks Manning TEM",1554.978394,2025,"GKH EAC","High","PAXIMYR","Y","N",17,1
"1132","14-4317","BC Parks Manning TEM",1554.978394,2025,"GKH EAC","High","PHLODIF",NA,NA,0,0
"1133","14-4317","BC Parks Manning TEM",1554.978394,2025,"GKH EAC","High","PICEENE","Y","N",7.5,1
"1134","14-4317","BC Parks Manning TEM",1554.978394,2025,"GKH EAC","High","PINUCON",NA,NA,0,0
"1135","14-4317","BC Parks Manning TEM",1554.978394,2025,"GKH EAC","High","PSEUMEN","Y","N",3.5,1
"1136","14-4317","BC Parks Manning TEM",1554.978394,2025,"GKH EAC","High","PYROASA",NA,NA,0,0
"1137","14-4317","BC Parks Manning TEM",1554.978394,2025,"GKH EAC","High","RHODALB","Y","N",1,1
"1138","14-4317","BC Parks Manning TEM",1554.978394,2025,"GKH EAC","High","RIBEACE",NA,NA,0,0
"1139","14-4317","BC Parks Manning TEM",1554.978394,2025,"GKH EAC","High","RIBELAC",NA,NA,0,0
"1140","14-4317","BC Parks Manning TEM",1554.978394,2025,"GKH EAC","High","RUBUPAR",NA,NA,0,0
"1141","14-4317","BC Parks Manning TEM",1554.978394,2025,"GKH EAC","High","RUBUPED",NA,NA,0,0
"1142","14-4317","BC Parks Manning TEM",1554.978394,2025,"GKH EAC","High","SORBSCO","Y","N",2.5,1
"1143","14-4317","BC Parks Manning TEM",1554.978394,2025,"GKH EAC","High","SORBSIT",NA,NA,0,0
"1144","14-4317","BC Parks Manning TEM",1554.978394,2025,"GKH EAC","High","SPIRLUC","Y","N",4.75,1
"1145","14-4317","BC Parks Manning TEM",1554.978394,2025,"GKH EAC","High","THALOCC",NA,NA,0,0
"1146","14-4317","BC Parks Manning TEM",1554.978394,2025,"GKH EAC","High","THUJPLI",NA,NA,0,0
"1147","14-4317","BC Parks Manning TEM",1554.978394,2025,"GKH EAC","High","TIARTRI",NA,NA,0,0
"1148","14-4317","BC Parks Manning TEM",1554.978394,2025,"GKH EAC","High","TSUGHET","Y","N",3.5,1
"1149","14-4317","BC Parks Manning TEM",1554.978394,2025,"GKH EAC","High","VACCMEM","Y","N",11,1
"1150","14-4317","BC Parks Manning TEM",1554.978394,2025,"GKH EAC","High","VACCSCO","Y","N",30,1
"1151","14-4317","BC Parks Manning TEM",1554.978394,2025,"GKH EAC","High","VALESIT","Y","N",0.3,1
"1152","14-4317","BC Parks Manning TEM",1554.978394,2025,"GKH EAC","High","VERAVIR",NA,NA,0,0
"1153","14-4320","BC Parks Manning TEM",1819.606201,2025,"DSF EAC GH","High","ABIEAMA",NA,NA,0,0
"1154","14-4320","BC Parks Manning TEM",1819.606201,2025,"DSF EAC GH","High","ABIELAS",NA,NA,0,0
"1155","14-4320","BC Parks Manning TEM",1819.606201,2025,"DSF EAC GH","High","AMELALN",NA,NA,0,0
"1156","14-4320","BC Parks Manning TEM",1819.606201,2025,"DSF EAC GH","High","ARNILAT",NA,NA,0,0
"1157","14-4320","BC Parks Manning TEM",1819.606201,2025,"DSF EAC GH","High","CHAMANG",NA,NA,0,0
"1158","14-4320","BC Parks Manning TEM",1819.606201,2025,"DSF EAC GH","High","CHIMUMB",NA,NA,0,0
"1159","14-4320","BC Parks Manning TEM",1819.606201,2025,"DSF EAC GH","High","CLINUNI",NA,NA,0,0
"1160","14-4320","BC Parks Manning TEM",1819.606201,2025,"DSF EAC GH","High","CORNCAN",NA,NA,0,0
"1161","14-4320","BC Parks Manning TEM",1819.606201,2025,"DSF EAC GH","High","GOODOBL",NA,NA,0,0
"1162","14-4320","BC Parks Manning TEM",1819.606201,2025,"DSF EAC GH","High","HERAMAX",NA,NA,0,0
"1163","14-4320","BC Parks Manning TEM",1819.606201,2025,"DSF EAC GH","High","LINNBOR",NA,NA,0,0
"1164","14-4320","BC Parks Manning TEM",1819.606201,2025,"DSF EAC GH","High","LONIUTA",NA,NA,0,0
"1165","14-4320","BC Parks Manning TEM",1819.606201,2025,"DSF EAC GH","High","LUPIARC",NA,NA,0,0
"1166","14-4320","BC Parks Manning TEM",1819.606201,2025,"DSF EAC GH","High","ORTHSEC",NA,NA,0,0
"1167","14-4320","BC Parks Manning TEM",1819.606201,2025,"DSF EAC GH","High","PAXIMYR","Y","N",0.25,1
"1168","14-4320","BC Parks Manning TEM",1819.606201,2025,"DSF EAC GH","High","PHLODIF","Y","N",0.65,1
"1169","14-4320","BC Parks Manning TEM",1819.606201,2025,"DSF EAC GH","High","PICEENE",NA,NA,0,0
"1170","14-4320","BC Parks Manning TEM",1819.606201,2025,"DSF EAC GH","High","PINUCON",NA,NA,0,0
"1171","14-4320","BC Parks Manning TEM",1819.606201,2025,"DSF EAC GH","High","PSEUMEN",NA,NA,0,0
"1172","14-4320","BC Parks Manning TEM",1819.606201,2025,"DSF EAC GH","High","PYROASA",NA,NA,0,0
"1173","14-4320","BC Parks Manning TEM",1819.606201,2025,"DSF EAC GH","High","RHODALB",NA,NA,0,0
"1174","14-4320","BC Parks Manning TEM",1819.606201,2025,"DSF EAC GH","High","RIBEACE",NA,NA,0,0
"1175","14-4320","BC Parks Manning TEM",1819.606201,2025,"DSF EAC GH","High","RIBELAC",NA,NA,0,0
"1176","14-4320","BC Parks Manning TEM",1819.606201,2025,"DSF EAC GH","High","RUBUPAR",NA,NA,0,0
"1177","14-4320","BC Parks Manning TEM",1819.606201,2025,"DSF EAC GH","High","RUBUPED",NA,NA,0,0
"1178","14-4320","BC Parks Manning TEM",1819.606201,2025,"DSF EAC GH","High","SORBSCO",NA,NA,0,0
"1179","14-4320","BC Parks Manning TEM",1819.606201,2025,"DSF EAC GH","High","SORBSIT",NA,NA,0,0
"1180","14-4320","BC Parks Manning TEM",1819.606201,2025,"DSF EAC GH","High","SPIRLUC","Y","N",0,1
"1181","14-4320","BC Parks Manning TEM",1819.606201,2025,"DSF EAC GH","High","THALOCC",NA,NA,0,0
"1182","14-4320","BC Parks Manning TEM",1819.606201,2025,"DSF EAC GH","High","THUJPLI",NA,NA,0,0
"1183","14-4320","BC Parks Manning TEM",1819.606201,2025,"DSF EAC GH","High","TIARTRI",NA,NA,0,0
"1184","14-4320","BC Parks Manning TEM",1819.606201,2025,"DSF EAC GH","High","TSUGHET",NA,NA,0,0
"1185","14-4320","BC Parks Manning TEM",1819.606201,2025,"DSF EAC GH","High","VACCMEM",NA,NA,0,0
"1186","14-4320","BC Parks Manning TEM",1819.606201,2025,"DSF EAC GH","High","VACCSCO",NA,NA,0,0
"1187","14-4320","BC Parks Manning TEM",1819.606201,2025,"DSF EAC GH","High","VALESIT",NA,NA,0,0
"1188","14-4320","BC Parks Manning TEM",1819.606201,2025,"DSF EAC GH","High","VERAVIR",NA,NA,0,0
"1189","14-4386","BC Parks Manning TEM",1994.03418,2025,"WHM EAC RJC BDH","Med-High","ABIEAMA",NA,NA,0,0
"1190","14-4386","BC Parks Manning TEM",1994.03418,2025,"WHM EAC RJC BDH","Med-High","ABIELAS","Y","N",7.5,1
"1191","14-4386","BC Parks Manning TEM",1994.03418,2025,"WHM EAC RJC BDH","Med-High","AMELALN",NA,NA,0,0
"1192","14-4386","BC Parks Manning TEM",1994.03418,2025,"WHM EAC RJC BDH","Med-High","ARNILAT","Y","N",0.15,1
"1193","14-4386","BC Parks Manning TEM",1994.03418,2025,"WHM EAC RJC BDH","Med-High","CHAMANG",NA,NA,0,0
"1194","14-4386","BC Parks Manning TEM",1994.03418,2025,"WHM EAC RJC BDH","Med-High","CHIMUMB",NA,NA,0,0
"1195","14-4386","BC Parks Manning TEM",1994.03418,2025,"WHM EAC RJC BDH","Med-High","CLINUNI",NA,NA,0,0
"1196","14-4386","BC Parks Manning TEM",1994.03418,2025,"WHM EAC RJC BDH","Med-High","CORNCAN",NA,NA,0,0
"1197","14-4386","BC Parks Manning TEM",1994.03418,2025,"WHM EAC RJC BDH","Med-High","GOODOBL",NA,NA,0,0
"1198","14-4386","BC Parks Manning TEM",1994.03418,2025,"WHM EAC RJC BDH","Med-High","HERAMAX",NA,NA,0,0
"1199","14-4386","BC Parks Manning TEM",1994.03418,2025,"WHM EAC RJC BDH","Med-High","LINNBOR",NA,NA,0,0
"1200","14-4386","BC Parks Manning TEM",1994.03418,2025,"WHM EAC RJC BDH","Med-High","LONIUTA",NA,NA,0,0
"1201","14-4386","BC Parks Manning TEM",1994.03418,2025,"WHM EAC RJC BDH","Med-High","LUPIARC",NA,NA,0,0
"1202","14-4386","BC Parks Manning TEM",1994.03418,2025,"WHM EAC RJC BDH","Med-High","ORTHSEC",NA,NA,0,0
"1203","14-4386","BC Parks Manning TEM",1994.03418,2025,"WHM EAC RJC BDH","Med-High","PAXIMYR",NA,NA,0,0
"1204","14-4386","BC Parks Manning TEM",1994.03418,2025,"WHM EAC RJC BDH","Med-High","PHLODIF","Y","N",11.5,1
"1205","14-4386","BC Parks Manning TEM",1994.03418,2025,"WHM EAC RJC BDH","Med-High","PICEENE",NA,NA,0,0
"1206","14-4386","BC Parks Manning TEM",1994.03418,2025,"WHM EAC RJC BDH","Med-High","PINUCON",NA,NA,0,0
"1207","14-4386","BC Parks Manning TEM",1994.03418,2025,"WHM EAC RJC BDH","Med-High","PSEUMEN",NA,NA,0,0
"1208","14-4386","BC Parks Manning TEM",1994.03418,2025,"WHM EAC RJC BDH","Med-High","PYROASA",NA,NA,0,0
"1209","14-4386","BC Parks Manning TEM",1994.03418,2025,"WHM EAC RJC BDH","Med-High","RHODALB",NA,NA,0,0
"1210","14-4386","BC Parks Manning TEM",1994.03418,2025,"WHM EAC RJC BDH","Med-High","RIBEACE",NA,NA,0,0
"1211","14-4386","BC Parks Manning TEM",1994.03418,2025,"WHM EAC RJC BDH","Med-High","RIBELAC",NA,NA,0,0
"1212","14-4386","BC Parks Manning TEM",1994.03418,2025,"WHM EAC RJC BDH","Med-High","RUBUPAR",NA,NA,0,0
"1213","14-4386","BC Parks Manning TEM",1994.03418,2025,"WHM EAC RJC BDH","Med-High","RUBUPED",NA,NA,0,0
"1214","14-4386","BC Parks Manning TEM",1994.03418,2025,"WHM EAC RJC BDH","Med-High","SORBSCO",NA,NA,0,0
"1215","14-4386","BC Parks Manning TEM",1994.03418,2025,"WHM EAC RJC BDH","Med-High","SORBSIT",NA,NA,0,0
"1216","14-4386","BC Parks Manning TEM",1994.03418,2025,"WHM EAC RJC BDH","Med-High","SPIRLUC",NA,NA,0,0
"1217","14-4386","BC Parks Manning TEM",1994.03418,2025,"WHM EAC RJC BDH","Med-High","THALOCC","Y","N",0.2,1
"1218","14-4386","BC Parks Manning TEM",1994.03418,2025,"WHM EAC RJC BDH","Med-High","THUJPLI",NA,NA,0,0
"1219","14-4386","BC Parks Manning TEM",1994.03418,2025,"WHM EAC RJC BDH","Med-High","TIARTRI",NA,NA,0,0
"1220","14-4386","BC Parks Manning TEM",1994.03418,2025,"WHM EAC RJC BDH","Med-High","TSUGHET",NA,NA,0,0
"1221","14-4386","BC Parks Manning TEM",1994.03418,2025,"WHM EAC RJC BDH","Med-High","VACCMEM",NA,NA,0,0
"1222","14-4386","BC Parks Manning TEM",1994.03418,2025,"WHM EAC RJC BDH","Med-High","VACCSCO","Y","N",12,1
"1223","14-4386","BC Parks Manning TEM",1994.03418,2025,"WHM EAC RJC BDH","Med-High","VALESIT","Y","N",3.65,1
"1224","14-4386","BC Parks Manning TEM",1994.03418,2025,"WHM EAC RJC BDH","Med-High","VERAVIR",NA,NA,0,0
"1225","14-4387","BC Parks Manning TEM",1950.674438,2025,"WHM EAC BDH RJC","High","ABIEAMA",NA,NA,0,0
"1226","14-4387","BC Parks Manning TEM",1950.674438,2025,"WHM EAC BDH RJC","High","ABIELAS","Y","N",5,1
"1227","14-4387","BC Parks Manning TEM",1950.674438,2025,"WHM EAC BDH RJC","High","AMELALN",NA,NA,0,0
"1228","14-4387","BC Parks Manning TEM",1950.674438,2025,"WHM EAC BDH RJC","High","ARNILAT","Y","N",0.5,1
"1229","14-4387","BC Parks Manning TEM",1950.674438,2025,"WHM EAC BDH RJC","High","CHAMANG","Y","N",0.15,1
"1230","14-4387","BC Parks Manning TEM",1950.674438,2025,"WHM EAC BDH RJC","High","CHIMUMB",NA,NA,0,0
"1231","14-4387","BC Parks Manning TEM",1950.674438,2025,"WHM EAC BDH RJC","High","CLINUNI",NA,NA,0,0
"1232","14-4387","BC Parks Manning TEM",1950.674438,2025,"WHM EAC BDH RJC","High","CORNCAN",NA,NA,0,0
"1233","14-4387","BC Parks Manning TEM",1950.674438,2025,"WHM EAC BDH RJC","High","GOODOBL",NA,NA,0,0
"1234","14-4387","BC Parks Manning TEM",1950.674438,2025,"WHM EAC BDH RJC","High","HERAMAX",NA,NA,0,0
"1235","14-4387","BC Parks Manning TEM",1950.674438,2025,"WHM EAC BDH RJC","High","LINNBOR",NA,NA,0,0
