PlotNumber,ProjectID,Date,Location,Longitude,Latitude,LocationAccuracy,Elevation,SlopeGradient,Aspect,MesoSlopePosition,SurfaceShape,SiteNotes,SoilNotes,StrataCoverTree,StrataCoverShrub,StrataCoverHerb,StrataCoverMoss,VegNotes,SpeciesListComplete,Species,CoverA1,CoverA2,CoverA3,TotalA,CoverB1,CoverB2,TotalB,CoverC,CoverD,CoverE,CoverF
00NCe74,NCBG_ESSFplots,2000-10-01,Cambie Creek (Fat Dog Creek) in Manning Provincial Park ,-120.8160951,49.12958668,100,1620,45,149,UP,ST,"--EcoPoly: 11806
--FC: no typing available
--%canclosure: 0,0,5,10= 4
--fair amount of case-hardened CWD suggesting F.l.bb
--site has not restocked too well given that it is generally of the same vintage as the setting across the valley (essf73); it appears as if berries are best around the base of individual clumps of conifers (mainly lasiocarpa)",#NAME?,15,55,90,5,"--very sparse mosses
--some really big trees were harvested from this site
--looks like quite a lot of dried-up white berries at this site (too much heat an sun causing failure; too dry?)",FALSE,ABIELAS,NA,NA,5,5,12,5,17,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00NCe74,NCBG_ESSFplots,2000-10-01,Cambie Creek (Fat Dog Creek) in Manning Provincial Park ,-120.8160951,49.12958668,100,1620,45,149,UP,ST,"--EcoPoly: 11806
--FC: no typing available
--%canclosure: 0,0,5,10= 4
--fair amount of case-hardened CWD suggesting F.l.bb
--site has not restocked too well given that it is generally of the same vintage as the setting across the valley (essf73); it appears as if berries are best around the base of individual clumps of conifers (mainly lasiocarpa)",#NAME?,15,55,90,5,"--very sparse mosses
--some really big trees were harvested from this site
--looks like quite a lot of dried-up white berries at this site (too much heat an sun causing failure; too dry?)",FALSE,POPUTRE,NA,NA,10,10,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00NCe74,NCBG_ESSFplots,2000-10-01,Cambie Creek (Fat Dog Creek) in Manning Provincial Park ,-120.8160951,49.12958668,100,1620,45,149,UP,ST,"--EcoPoly: 11806
--FC: no typing available
--%canclosure: 0,0,5,10= 4
--fair amount of case-hardened CWD suggesting F.l.bb
--site has not restocked too well given that it is generally of the same vintage as the setting across the valley (essf73); it appears as if berries are best around the base of individual clumps of conifers (mainly lasiocarpa)",#NAME?,15,55,90,5,"--very sparse mosses
--some really big trees were harvested from this site
--looks like quite a lot of dried-up white berries at this site (too much heat an sun causing failure; too dry?)",FALSE,PAXIMYR,NA,NA,NA,NA,NA,8,8,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00NCe74,NCBG_ESSFplots,2000-10-01,Cambie Creek (Fat Dog Creek) in Manning Provincial Park ,-120.8160951,49.12958668,100,1620,45,149,UP,ST,"--EcoPoly: 11806
--FC: no typing available
--%canclosure: 0,0,5,10= 4
--fair amount of case-hardened CWD suggesting F.l.bb
--site has not restocked too well given that it is generally of the same vintage as the setting across the valley (essf73); it appears as if berries are best around the base of individual clumps of conifers (mainly lasiocarpa)",#NAME?,15,55,90,5,"--very sparse mosses
--some really big trees were harvested from this site
--looks like quite a lot of dried-up white berries at this site (too much heat an sun causing failure; too dry?)",FALSE,VACCSCO,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00NCe74,NCBG_ESSFplots,2000-10-01,Cambie Creek (Fat Dog Creek) in Manning Provincial Park ,-120.8160951,49.12958668,100,1620,45,149,UP,ST,"--EcoPoly: 11806
--FC: no typing available
--%canclosure: 0,0,5,10= 4
--fair amount of case-hardened CWD suggesting F.l.bb
--site has not restocked too well given that it is generally of the same vintage as the setting across the valley (essf73); it appears as if berries are best around the base of individual clumps of conifers (mainly lasiocarpa)",#NAME?,15,55,90,5,"--very sparse mosses
--some really big trees were harvested from this site
--looks like quite a lot of dried-up white berries at this site (too much heat an sun causing failure; too dry?)",FALSE,PINUCON2,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00NCe74,NCBG_ESSFplots,2000-10-01,Cambie Creek (Fat Dog Creek) in Manning Provincial Park ,-120.8160951,49.12958668,100,1620,45,149,UP,ST,"--EcoPoly: 11806
--FC: no typing available
--%canclosure: 0,0,5,10= 4
--fair amount of case-hardened CWD suggesting F.l.bb
--site has not restocked too well given that it is generally of the same vintage as the setting across the valley (essf73); it appears as if berries are best around the base of individual clumps of conifers (mainly lasiocarpa)",#NAME?,15,55,90,5,"--very sparse mosses
--some really big trees were harvested from this site
--looks like quite a lot of dried-up white berries at this site (too much heat an sun causing failure; too dry?)",FALSE,CHAMANG,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00NCe74,NCBG_ESSFplots,2000-10-01,Cambie Creek (Fat Dog Creek) in Manning Provincial Park ,-120.8160951,49.12958668,100,1620,45,149,UP,ST,"--EcoPoly: 11806
--FC: no typing available
--%canclosure: 0,0,5,10= 4
--fair amount of case-hardened CWD suggesting F.l.bb
--site has not restocked too well given that it is generally of the same vintage as the setting across the valley (essf73); it appears as if berries are best around the base of individual clumps of conifers (mainly lasiocarpa)",#NAME?,15,55,90,5,"--very sparse mosses
--some really big trees were harvested from this site
--looks like quite a lot of dried-up white berries at this site (too much heat an sun causing failure; too dry?)",FALSE,RHODALB,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00NCe74,NCBG_ESSFplots,2000-10-01,Cambie Creek (Fat Dog Creek) in Manning Provincial Park ,-120.8160951,49.12958668,100,1620,45,149,UP,ST,"--EcoPoly: 11806
--FC: no typing available
--%canclosure: 0,0,5,10= 4
--fair amount of case-hardened CWD suggesting F.l.bb
--site has not restocked too well given that it is generally of the same vintage as the setting across the valley (essf73); it appears as if berries are best around the base of individual clumps of conifers (mainly lasiocarpa)",#NAME?,15,55,90,5,"--very sparse mosses
--some really big trees were harvested from this site
--looks like quite a lot of dried-up white berries at this site (too much heat an sun causing failure; too dry?)",FALSE,EQUISETU,NA,NA,NA,NA,NA,NA,NA,0.100000001,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00NCe74,NCBG_ESSFplots,2000-10-01,Cambie Creek (Fat Dog Creek) in Manning Provincial Park ,-120.8160951,49.12958668,100,1620,45,149,UP,ST,"--EcoPoly: 11806
--FC: no typing available
--%canclosure: 0,0,5,10= 4
--fair amount of case-hardened CWD suggesting F.l.bb
--site has not restocked too well given that it is generally of the same vintage as the setting across the valley (essf73); it appears as if berries are best around the base of individual clumps of conifers (mainly lasiocarpa)",#NAME?,15,55,90,5,"--very sparse mosses
--some really big trees were harvested from this site
--looks like quite a lot of dried-up white berries at this site (too much heat an sun causing failure; too dry?)",FALSE,RIBEACE,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00NCe74,NCBG_ESSFplots,2000-10-01,Cambie Creek (Fat Dog Creek) in Manning Provincial Park ,-120.8160951,49.12958668,100,1620,45,149,UP,ST,"--EcoPoly: 11806
--FC: no typing available
--%canclosure: 0,0,5,10= 4
--fair amount of case-hardened CWD suggesting F.l.bb
--site has not restocked too well given that it is generally of the same vintage as the setting across the valley (essf73); it appears as if berries are best around the base of individual clumps of conifers (mainly lasiocarpa)",#NAME?,15,55,90,5,"--very sparse mosses
--some really big trees were harvested from this site
--looks like quite a lot of dried-up white berries at this site (too much heat an sun causing failure; too dry?)",FALSE,LONIUTA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00NCe74,NCBG_ESSFplots,2000-10-01,Cambie Creek (Fat Dog Creek) in Manning Provincial Park ,-120.8160951,49.12958668,100,1620,45,149,UP,ST,"--EcoPoly: 11806
--FC: no typing available
--%canclosure: 0,0,5,10= 4
--fair amount of case-hardened CWD suggesting F.l.bb
--site has not restocked too well given that it is generally of the same vintage as the setting across the valley (essf73); it appears as if berries are best around the base of individual clumps of conifers (mainly lasiocarpa)",#NAME?,15,55,90,5,"--very sparse mosses
--some really big trees were harvested from this site
--looks like quite a lot of dried-up white berries at this site (too much heat an sun causing failure; too dry?)",FALSE,CALACAN,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00NCe74,NCBG_ESSFplots,2000-10-01,Cambie Creek (Fat Dog Creek) in Manning Provincial Park ,-120.8160951,49.12958668,100,1620,45,149,UP,ST,"--EcoPoly: 11806
--FC: no typing available
--%canclosure: 0,0,5,10= 4
--fair amount of case-hardened CWD suggesting F.l.bb
--site has not restocked too well given that it is generally of the same vintage as the setting across the valley (essf73); it appears as if berries are best around the base of individual clumps of conifers (mainly lasiocarpa)",#NAME?,15,55,90,5,"--very sparse mosses
--some really big trees were harvested from this site
--looks like quite a lot of dried-up white berries at this site (too much heat an sun causing failure; too dry?)",FALSE,VACCMEM,NA,NA,NA,NA,NA,18,18,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00NCe75,NCBG_ESSFplots,2000-10-01,Cambie Creek (Fat Dog Creek) in Manning Provincial Park ,-120.8212604,49.13184343,100,1750,18,53,CR,CV,"--EcoPoly: 11824	
--FC: no typing available
--%canclosure: 0,0,10,0= 3 (A layers)
--possibly parkland
--lots of CWD of variable piece sizes (slash)",NA,10,65,40,15,NA,FALSE,POACEAE_,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00NCe75,NCBG_ESSFplots,2000-10-01,Cambie Creek (Fat Dog Creek) in Manning Provincial Park ,-120.8212604,49.13184343,100,1750,18,53,CR,CV,"--EcoPoly: 11824	
--FC: no typing available
--%canclosure: 0,0,10,0= 3 (A layers)
--possibly parkland
--lots of CWD of variable piece sizes (slash)",NA,10,65,40,15,NA,FALSE,SORBSIT,NA,NA,NA,NA,NA,0.100000001,0.100000001,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00NCe75,NCBG_ESSFplots,2000-10-01,Cambie Creek (Fat Dog Creek) in Manning Provincial Park ,-120.8212604,49.13184343,100,1750,18,53,CR,CV,"--EcoPoly: 11824	
--FC: no typing available
--%canclosure: 0,0,10,0= 3 (A layers)
--possibly parkland
--lots of CWD of variable piece sizes (slash)",NA,10,65,40,15,NA,FALSE,PICEENE,NA,NA,NA,NA,NA,0.100000001,0.100000001,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00NCe75,NCBG_ESSFplots,2000-10-01,Cambie Creek (Fat Dog Creek) in Manning Provincial Park ,-120.8212604,49.13184343,100,1750,18,53,CR,CV,"--EcoPoly: 11824	
--FC: no typing available
--%canclosure: 0,0,10,0= 3 (A layers)
--possibly parkland
--lots of CWD of variable piece sizes (slash)",NA,10,65,40,15,NA,FALSE,VALESIT,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00NCe75,NCBG_ESSFplots,2000-10-01,Cambie Creek (Fat Dog Creek) in Manning Provincial Park ,-120.8212604,49.13184343,100,1750,18,53,CR,CV,"--EcoPoly: 11824	
--FC: no typing available
--%canclosure: 0,0,10,0= 3 (A layers)
--possibly parkland
--lots of CWD of variable piece sizes (slash)",NA,10,65,40,15,NA,FALSE,ASTER,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00NCe75,NCBG_ESSFplots,2000-10-01,Cambie Creek (Fat Dog Creek) in Manning Provincial Park ,-120.8212604,49.13184343,100,1750,18,53,CR,CV,"--EcoPoly: 11824	
--FC: no typing available
--%canclosure: 0,0,10,0= 3 (A layers)
--possibly parkland
--lots of CWD of variable piece sizes (slash)",NA,10,65,40,15,NA,FALSE,ABIELAS,NA,3,6,9,20,20,40,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00NCe75,NCBG_ESSFplots,2000-10-01,Cambie Creek (Fat Dog Creek) in Manning Provincial Park ,-120.8212604,49.13184343,100,1750,18,53,CR,CV,"--EcoPoly: 11824	
--FC: no typing available
--%canclosure: 0,0,10,0= 3 (A layers)
--possibly parkland
--lots of CWD of variable piece sizes (slash)",NA,10,65,40,15,NA,FALSE,RIBEACE,NA,NA,NA,NA,NA,0.100000001,0.100000001,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00NCe75,NCBG_ESSFplots,2000-10-01,Cambie Creek (Fat Dog Creek) in Manning Provincial Park ,-120.8212604,49.13184343,100,1750,18,53,CR,CV,"--EcoPoly: 11824	
--FC: no typing available
--%canclosure: 0,0,10,0= 3 (A layers)
--possibly parkland
--lots of CWD of variable piece sizes (slash)",NA,10,65,40,15,NA,FALSE,VACCMEM,NA,NA,NA,NA,NA,12,12,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00NCe75,NCBG_ESSFplots,2000-10-01,Cambie Creek (Fat Dog Creek) in Manning Provincial Park ,-120.8212604,49.13184343,100,1750,18,53,CR,CV,"--EcoPoly: 11824	
--FC: no typing available
--%canclosure: 0,0,10,0= 3 (A layers)
--possibly parkland
--lots of CWD of variable piece sizes (slash)",NA,10,65,40,15,NA,FALSE,PAXIMYR,NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00NCe75,NCBG_ESSFplots,2000-10-01,Cambie Creek (Fat Dog Creek) in Manning Provincial Park ,-120.8212604,49.13184343,100,1750,18,53,CR,CV,"--EcoPoly: 11824	
--FC: no typing available
--%canclosure: 0,0,10,0= 3 (A layers)
--possibly parkland
--lots of CWD of variable piece sizes (slash)",NA,10,65,40,15,NA,FALSE,RHODALB,NA,NA,NA,NA,NA,18,18,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00NCe75,NCBG_ESSFplots,2000-10-01,Cambie Creek (Fat Dog Creek) in Manning Provincial Park ,-120.8212604,49.13184343,100,1750,18,53,CR,CV,"--EcoPoly: 11824	
--FC: no typing available
--%canclosure: 0,0,10,0= 3 (A layers)
--possibly parkland
--lots of CWD of variable piece sizes (slash)",NA,10,65,40,15,NA,FALSE,VACCSCO,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00NCe75,NCBG_ESSFplots,2000-10-01,Cambie Creek (Fat Dog Creek) in Manning Provincial Park ,-120.8212604,49.13184343,100,1750,18,53,CR,CV,"--EcoPoly: 11824	
--FC: no typing available
--%canclosure: 0,0,10,0= 3 (A layers)
--possibly parkland
--lots of CWD of variable piece sizes (slash)",NA,10,65,40,15,NA,FALSE,HIERACIU,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00NCe75,NCBG_ESSFplots,2000-10-01,Cambie Creek (Fat Dog Creek) in Manning Provincial Park ,-120.8212604,49.13184343,100,1750,18,53,CR,CV,"--EcoPoly: 11824	
--FC: no typing available
--%canclosure: 0,0,10,0= 3 (A layers)
--possibly parkland
--lots of CWD of variable piece sizes (slash)",NA,10,65,40,15,NA,FALSE,LUPIARC,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00NCe75,NCBG_ESSFplots,2000-10-01,Cambie Creek (Fat Dog Creek) in Manning Provincial Park ,-120.8212604,49.13184343,100,1750,18,53,CR,CV,"--EcoPoly: 11824	
--FC: no typing available
--%canclosure: 0,0,10,0= 3 (A layers)
--possibly parkland
--lots of CWD of variable piece sizes (slash)",NA,10,65,40,15,NA,FALSE,CHAMANG,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00NCe75,NCBG_ESSFplots,2000-10-01,Cambie Creek (Fat Dog Creek) in Manning Provincial Park ,-120.8212604,49.13184343,100,1750,18,53,CR,CV,"--EcoPoly: 11824	
--FC: no typing available
--%canclosure: 0,0,10,0= 3 (A layers)
--possibly parkland
--lots of CWD of variable piece sizes (slash)",NA,10,65,40,15,NA,FALSE,RUBUPED,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00NCe75,NCBG_ESSFplots,2000-10-01,Cambie Creek (Fat Dog Creek) in Manning Provincial Park ,-120.8212604,49.13184343,100,1750,18,53,CR,CV,"--EcoPoly: 11824	
--FC: no typing available
--%canclosure: 0,0,10,0= 3 (A layers)
--possibly parkland
--lots of CWD of variable piece sizes (slash)",NA,10,65,40,15,NA,FALSE,CERAPUR,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00NCe76,NCBG_ESSFplots,2000-10-01,Cambie Creek (Fat Dog Creek) in Manning Provincial Park ,-120.8230328,49.12956482,100,1665,58,209,MD,ST,"--EcoPoly: 11806
--FC: no typing available
--%canclosure: 15,15,20,25= 24; capturing overstory A1/A2
--lots of CWD!!
--I suspect, but can't confirm, that this site was subjected to a bug attack at some point in the past b/c of lot of CWD on ground and snags in the canopy
--site has two distinct layers which would seem to point towards some sort of dist hx--but not much evidence of fire however",NA,40,45,20,60,--B2 and C layers very shaded by thick A (A3 in particular) and B1 layers,FALSE,PICEENE,NA,12,NA,12,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00NCe76,NCBG_ESSFplots,2000-10-01,Cambie Creek (Fat Dog Creek) in Manning Provincial Park ,-120.8230328,49.12956482,100,1665,58,209,MD,ST,"--EcoPoly: 11806
--FC: no typing available
--%canclosure: 15,15,20,25= 24; capturing overstory A1/A2
--lots of CWD!!
--I suspect, but can't confirm, that this site was subjected to a bug attack at some point in the past b/c of lot of CWD on ground and snags in the canopy
--site has two distinct layers which would seem to point towards some sort of dist hx--but not much evidence of fire however",NA,40,45,20,60,--B2 and C layers very shaded by thick A (A3 in particular) and B1 layers,FALSE,PINUCON2,NA,3,NA,3,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
